video_id,crawl_time,cover_uri,cover_url_list,cover_width,cover_height,origin_cover_uri,origin_cover_url_list,origin_cover_width,origin_cover_height,dynamic_cover_uri,dynamic_cover_url_list,dynamic_cover_width,dynamic_cover_height,video_width,video_height,video_format,video_ratio,is_h265,is_long_video,has_watermark,bit_rate_raw,big_thumbs_raw,video_meta_raw
6773901168964798477,2026-05-09 21:21:00.126708,,,,,,,,,,,,,300,318,,,,,,,,
6773906068725565448,2026-05-09 21:21:08.604012,,,,,,,,,,,,,300,318,,,,,,,,
7289747189515980067,2026-05-09 21:21:11.923994,image-cut-tos-priv/6b4cbde1f97dae637d2ca7956eda7bee,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,tos-cn-p-0015/22536a95598f44b18bfd0b115e17fe4a_1697276599,"[""tos-cn-p-0015/22536a95598f44b18bfd0b115e17fe4a_1697276599""]",640,360,tos-cn-i-dy/b0ac1118e0c2499596ca933cd84ee0c8,"[""tos-cn-i-dy/b0ac1118e0c2499596ca933cd84ee0c8""]",720,720,720,720,,,,,,,,
7309857450302213376,2026-05-09 21:21:15.361218,image-cut-tos-priv/22fa98b087414116c25729c3934c4525,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,tos-cn-p-0015/f63fc851f2f84c738a33c5c333615583_1701958863,"[""tos-cn-p-0015/f63fc851f2f84c738a33c5c333615583_1701958863""]",639,360,tos-cn-p-0015/ogJuNEZIz0GpOB1GghtLAvAEjfmzSyAARP2eZx,"[""tos-cn-p-0015/ogJuNEZIz0GpOB1GghtLAvAEjfmzSyAARP2eZx""]",720,720,720,720,,,,,,,,
7361427727863385359,2026-05-09 21:21:25.402767,image-cut-tos-priv/82bd702bed059eecc0d70103dbe87e33,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,tos-cn-p-0015/osHUbCNzzBCBhqUfhaoI3AIxAAkptFcg8eI6QT,"[""tos-cn-p-0015/osHUbCNzzBCBhqUfhaoI3AIxAAkptFcg8eI6QT""]",640,360,tos-cn-i-dy/6f753c50f3e54b749fb4e6a947a64908,"[""tos-cn-i-dy/6f753c50f3e54b749fb4e6a947a64908""]",720,720,720,720,,,,,,,,
7396829450211446050,2026-05-09 21:21:35.489342,image-cut-tos-priv/5f17f0b668ef50d14c7d27629a9703a9,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,tos-cn-p-0015/oM7CGLBfBhdeVeTQwNVwAOaNbAQBQd7DGao1IA,"[""tos-cn-p-0015/oM7CGLBfBhdeVeTQwNVwAOaNbAQBQd7DGao1IA""]",640,360,tos-cn-i-dy/530508c2f9da427fb5df97730801362c,"[""tos-cn-i-dy/530508c2f9da427fb5df97730801362c""]",720,720,720,720,,,,,,,,
7427381362337778980,2026-05-09 21:21:50.662809,image-cut-tos-priv/e3caf0126009216b75c634c3bd6d2681,"[""https://p9-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=PxSXcY0J0h3nd%2BT8qPCVwzUN5%2F8%3D&from=327834062""]",,,tos-cn-p-0015/ogtnTfqxtAPmB97wgQF2EuNDKfkIrO1EAABImQ,"[""tos-cn-p-0015/ogtnTfqxtAPmB97wgQF2EuNDKfkIrO1EAABImQ""]",640,360,tos-cn-i-dy/i72624c6c7d61426e9b306cf39d0dba19,"[""tos-cn-i-dy/i72624c6c7d61426e9b306cf39d0dba19""]",720,720,720,720,,,,,,,,
7434082518397226249,2026-05-09 21:21:56.032081,image-cut-tos-priv/f20bd484ecc840cd65cd71fa83cadad6,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779541200&x-signature=yGzoaHoMONHERF1Vc7pOku69KAc%3D&from=327834062""]",,,tos-cn-p-0015/oMKynAI8ZADegMAmIRYAByHrwCFs9KEEAyvNfV,"[""tos-cn-p-0015/oMKynAI8ZADegMAmIRYAByHrwCFs9KEEAyvNfV""]",640,360,tos-cn-i-0813c001/ooqKcCgvrAGxA8AfQfCDIE8soILv2rMI6AeseA,"[""tos-cn-i-0813c001/ooqKcCgvrAGxA8AfQfCDIE8soILv2rMI6AeseA""]",720,720,720,720,,,,,,,,
7436607919690484992,2026-05-09 21:21:59.444641,,,,,,,,,,,,,300,318,,,,,,,,
7436608563918769448,2026-05-09 21:22:02.284691,,,,,,,,,,,,,300,318,,,,,,,,
