source_video_id,related_video_id,related_rank_position,crawl_time,related_author_id,related_author_sec_uid,related_author_nickname,related_caption,related_create_time,related_duration_ms,related_media_type,related_digg_count,related_comment_count,related_share_count,related_collect_count,related_play_count,related_cover_url_list,related_music_id,related_music_title,related_text_extra_raw,related_video_tag_raw,related_chapter_abstract
7625382302234791183,7615964059598359871,0,2026-05-07T18:08:58.128672,54321838578320,MS4wLjABAAAAQgMeAgx_YJME3PGtlQAB6Qr9dJErRooQQOWulM0kUto,星空探秘,史前深海的长颈怪物，它不是尼斯湖水怪，是真正的史前霸主 #尼斯湖水怪 #蛇颈龙 #科普 #青年创作者成长计划,1773229908,553034,4,2407,51,163,558,0,"[""https://p3-pc-sign.douyinpic.com/image-cut-tos/1292138d706806f59e9c602f9c3b3c06~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2093508000&x-signature=1fmv20EAnSksYovK5tFJyMNEOFo%3D&from=327834062&s=PackSourceEnum_WEBPC_RELATED_AWEME&se=false&sc=cover&biz_tag=pcweb_cover&l=202605071809088344342A1CF475C9EA69"", ""https://p9-pc-sign.douyinpic.com/image-cut-tos/1292138d706806f59e9c602f9c3b3c06~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2093508000&x-signature=KbCGJ%2FoHLtekrfQV0PydWpOFfNI%3D&from=327834062&s=PackSourceEnum_WEBPC_RELATED_AWEME&se=false&sc=cover&biz_tag=pcweb_cover&l=202605071809088344342A1CF475C9EA69""]",7615964616715258670,@星空探秘创作的原声,"[{""caption_end"": 6, ""caption_start"": 0, ""end"": 34, ""hashtag_id"": ""1589109267621902"", ""hashtag_name"": ""尼斯湖水怪"", ""is_commerce"": false, ""start"": 28, ""type"": 1}, {""caption_end"": 11, ""caption_start"": 7, ""end"": 39, ""hashtag_id"": ""1632347573548040"", ""hashtag_name"": ""蛇颈龙"", ""is_commerce"": false, ""start"": 35, ""type"": 1}, {""caption_end"": 15, ""caption_start"": 12, ""end"": 43, ""hashtag_id"": ""1582741603218446"", ""hashtag_name"": ""科普"", ""is_commerce"": false, ""start"": 40, ""type"": 1}, {""caption_end"": 26, ""caption_start"": 16, ""end"": 54, ""hashtag_id"": ""7529832653680281615"", ""hashtag_name"": ""青年创作者成长计划"", ""is_commerce"": false, ""start"": 44, ""type"": 1}]","[{""level"": 1, ""tag_id"": 2010, ""tag_name"": ""科普""}, {""level"": 2, ""tag_id"": 2010002, ""tag_name"": ""植物科普""}, {""level"": 0, ""tag_id"": 0, ""tag_name"": """"}]",蛇颈龙是一种生活在1.5亿年前的史前海洋生物，其脖子长达8米，身体结构独特。它们以耐心和伏击为捕猎策略，用脖子作为武器，将猎物甩晕后吞食。蛇颈龙的繁殖方式为卵胎生，存活率极低。尽管它们曾在海洋中称霸，但在环境巨变时，其极端的进化特征成为致命弱点，最终导致灭绝。蛇颈龙的故事提醒我们，生命的强大在于面对变化时的可能性，适度的进化比极致更重要。
7625382302234791183,7622253708033772850,1,2026-05-07T18:08:58.128672,3300069882464649,MS4wLjABAAAA1PAAGOZoUYF4GrF2BAs_KETFdIOiF7xPjCWAkNMoXYbYW8nhSeZo9SF8MHHhLUIQ,高维物种档案,我们被骗了这么多年，恐龙灭绝根本不是一颗陨石那么简单！ #恐龙 #科普 #科普一下 #动物科普 #史前巨兽,1774694249,506916,4,3158,125,493,804,0,"[""https://p3-pc-sign.douyinpic.com/image-cut-tos/44a74e33c7337eca889deadf1cc9dbb9~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2093508000&x-signature=K6%2Bsx20I41ignuKL65vTRray%2BsA%3D&from=327834062&s=PackSourceEnum_WEBPC_RELATED_AWEME&se=false&sc=cover&biz_tag=pcweb_cover&l=202605071809088344342A1CF475C9EA69"", ""https://p9-pc-sign.douyinpic.com/image-cut-tos/44a74e33c7337eca889deadf1cc9dbb9~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2093508000&x-signature=0wUSOv%2FWi5gmniNRQYWyMoNdR8I%3D&from=327834062&s=PackSourceEnum_WEBPC_RELATED_AWEME&se=false&sc=cover&biz_tag=pcweb_cover&l=202605071809088344342A1CF475C9EA69""]",7622253944374315782,@高维物种档案创作的原声,"[{""caption_end"": 3, ""caption_start"": 0, ""end"": 31, ""hashtag_id"": ""1570898101229570"", ""hashtag_name"": ""恐龙"", ""is_commerce"": false, ""start"": 28, ""type"": 1}, {""caption_end"": 7, ""caption_start"": 4, ""end"": 35, ""hashtag_id"": ""1582741603218446"", ""hashtag_name"": ""科普"", ""is_commerce"": false, ""start"": 32, ""type"": 1}, {""caption_end"": 13, ""caption_start"": 8, ""end"": 41, ""hashtag_id"": ""1593401120368644"", ""hashtag_name"": ""科普一下"", ""is_commerce"": false, ""start"": 36, ""type"": 1}, {""caption_end"": 19, ""caption_start"": 14, ""end"": 47, ""hashtag_id"": ""1597817242020878"", ""hashtag_name"": ""动物科普"", ""is_commerce"": false, ""start"": 42, ""type"": 1}, {""caption_end"": 25, ""caption_start"": 20, ""end"": 53, ""hashtag_id"": ""1604976174286855"", ""hashtag_name"": ""史前巨兽"", ""is_commerce"": false, ""start"": 48, ""type"": 1}]","[{""level"": 1, ""tag_id"": 2010, ""tag_name"": ""科普""}, {""level"": 2, ""tag_id"": 2010006, ""tag_name"": ""动物科普""}, {""level"": 0, ""tag_id"": 0, ""tag_name"": """"}]",恐龙灭绝并非由一颗陨石撞击瞬间导致，而是经历了三次死亡。六千六百万年前，一颗巨大的小行星撞击地球，引发了全球性的灾难，包括高温、火雨、冲击波和尘埃。随后，地球进入长达十几年的核冬天，导致食物链崩溃，恐龙在饥饿、严寒和同类相残中逐渐灭绝。而一些早期哺乳动物在灾难中幸存下来，最终演化成了现代人类。
7625382302234791183,7606320536121019698,2,2026-05-07T18:08:58.128672,1145064332211500,MS4wLjABAAAAfNLDUw6zrSu4zeFfV6Mrk7zKb3TM8mJMCRk29tCq6BRyLs_sBcMkWXRR5i6C-ZIO,星空探索馆,巨齿鲨的真实体型，足以颠覆你对生物学的认知 #科普 #科普一下 #史前生物 #鲨鱼 #巨齿鲨,1770984537,660086,4,3849,166,257,1458,0,"[""https://p3-pc-sign.douyinpic.com/image-cut-tos/1ad178088a3808828bfdac37107fd2a4~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2093508000&x-signature=2kuRLRBqDuT7gRdiag4R6zk05%2B8%3D&from=327834062&s=PackSourceEnum_WEBPC_RELATED_AWEME&se=false&sc=cover&biz_tag=pcweb_cover&l=202605071809088344342A1CF475C9EA69"", ""https://p9-pc-sign.douyinpic.com/image-cut-tos/1ad178088a3808828bfdac37107fd2a4~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2093508000&x-signature=L2kdODUiVinFpNJ3UrNXyWix2FI%3D&from=327834062&s=PackSourceEnum_WEBPC_RELATED_AWEME&se=false&sc=cover&biz_tag=pcweb_cover&l=202605071809088344342A1CF475C9EA69""]",7606320795552090916,@星空探索馆创作的原声,"[{""caption_end"": 3, ""caption_start"": 0, ""end"": 25, ""hashtag_id"": ""1582741603218446"", ""hashtag_name"": ""科普"", ""is_commerce"": false, ""start"": 22, ""type"": 1}, {""caption_end"": 9, ""caption_start"": 4, ""end"": 31, ""hashtag_id"": ""1593401120368644"", ""hashtag_name"": ""科普一下"", ""is_commerce"": false, ""start"": 26, ""type"": 1}, {""caption_end"": 15, ""caption_start"": 10, ""end"": 37, ""hashtag_id"": ""1600712263296072"", ""hashtag_name"": ""史前生物"", ""is_commerce"": false, ""start"": 32, ""type"": 1}, {""caption_end"": 19, ""caption_start"": 16, ""end"": 41, ""hashtag_id"": ""1581476200355853"", ""hashtag_name"": ""鲨鱼"", ""is_commerce"": false, ""start"": 38, ""type"": 1}, {""caption_end"": 24, ""caption_start"": 20, ""end"": 46, ""hashtag_id"": ""1597371377007635"", ""hashtag_name"": ""巨齿鲨"", ""is_commerce"": false, ""start"": 42, ""type"": 1}]","[{""level"": 1, ""tag_id"": 2010, ""tag_name"": ""科普""}, {""level"": 2, ""tag_id"": 2010002, ""tag_name"": ""植物科普""}, {""level"": 0, ""tag_id"": 0, ""tag_name"": """"}]",
7625382302234791183,7612844278884175147,3,2026-05-07T18:08:58.128672,3300069882464649,MS4wLjABAAAA1PAAGOZoUYF4GrF2BAs_KETFdIOiF7xPjCWAkNMoXYbYW8nhSeZo9SF8MHHhLUIQ,高维物种档案,史前活体断头台！咬合力5吨完爆巨齿鲨，专治各种不服 #邓氏鱼#史前生物#史前动物#动物科普 #海洋生物,1772510700,346069,4,1818,75,175,755,0,"[""https://p3-pc-sign.douyinpic.com/image-cut-tos/85c262e94aed2a324233cf59f9e3398e~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2093508000&x-signature=zxMV4mVgCMhymZ3VaZSL1fZs9E8%3D&from=327834062&s=PackSourceEnum_WEBPC_RELATED_AWEME&se=false&sc=cover&biz_tag=pcweb_cover&l=202605071809088344342A1CF475C9EA69"", ""https://p9-pc-sign.douyinpic.com/image-cut-tos/85c262e94aed2a324233cf59f9e3398e~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2093508000&x-signature=3%2BAFdXDdGu05S55%2BAVa%2FOblbrqQ%3D&from=327834062&s=PackSourceEnum_WEBPC_RELATED_AWEME&se=false&sc=cover&biz_tag=pcweb_cover&l=202605071809088344342A1CF475C9EA69""]",7612845670973606682,@高维物种档案创作的原声,"[{""caption_end"": 4, ""caption_start"": 0, ""end"": 30, ""hashtag_id"": ""1632321965391880"", ""hashtag_name"": ""邓氏鱼"", ""is_commerce"": false, ""start"": 26, ""type"": 1}, {""caption_end"": 9, ""caption_start"": 4, ""end"": 35, ""hashtag_id"": ""1600712263296072"", ""hashtag_name"": ""史前生物"", ""is_commerce"": false, ""start"": 30, ""type"": 1}, {""caption_end"": 14, ""caption_start"": 9, ""end"": 40, ""hashtag_id"": ""1629219263984644"", ""hashtag_name"": ""史前动物"", ""is_commerce"": false, ""start"": 35, ""type"": 1}, {""caption_end"": 19, ""caption_start"": 14, ""end"": 45, ""hashtag_id"": ""1597817242020878"", ""hashtag_name"": ""动物科普"", ""is_commerce"": false, ""start"": 40, ""type"": 1}, {""caption_end"": 25, ""caption_start"": 20, ""end"": 51, ""hashtag_id"": ""1580855660531725"", ""hashtag_name"": ""海洋生物"", ""is_commerce"": false, ""start"": 46, ""type"": 1}]","[{""level"": 1, ""tag_id"": 2010, ""tag_name"": ""科普""}, {""level"": 2, ""tag_id"": 2010002, ""tag_name"": ""植物科普""}, {""level"": 0, ""tag_id"": 0, ""tag_name"": """"}]",
7625382302234791183,7605205597398617382,4,2026-05-07T18:08:58.128672,3745367998086042,MS4wLjABAAAAOxgyZLEj-Ktj-TIwLqwXdOk47AaeFKKTp0R2jFNg6IFva4ygC0JkpCq5inkSE5cn,山塘动物园,进化把它打造成完美的河流猎手，但完美的意思就是只能干这一件事 #史前巨兽 #神奇动物在抖音 #恐龙 #棘龙,1770725621,423068,4,2171,128,103,885,0,"[""https://p3-pc-sign.douyinpic.com/image-cut-tos/2cf171e521b692a561a62c2d9ed2b976~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2093508000&x-signature=%2FIyOI6uNGUu22iE0oILxPu3%2BTnk%3D&from=327834062&s=PackSourceEnum_WEBPC_RELATED_AWEME&se=false&sc=cover&biz_tag=pcweb_cover&l=202605071809088344342A1CF475C9EA69"", ""https://p9-pc-sign.douyinpic.com/image-cut-tos/2cf171e521b692a561a62c2d9ed2b976~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2093508000&x-signature=Pt5BshEsInCbiW0tuZyyLo9Q0BM%3D&from=327834062&s=PackSourceEnum_WEBPC_RELATED_AWEME&se=false&sc=cover&biz_tag=pcweb_cover&l=202605071809088344342A1CF475C9EA69""]",7605206005508492095,@山塘动物园创作的原声,"[{""caption_end"": 5, ""caption_start"": 0, ""end"": 36, ""hashtag_id"": ""1604976174286855"", ""hashtag_name"": ""史前巨兽"", ""is_commerce"": false, ""start"": 31, ""type"": 1}, {""caption_end"": 14, ""caption_start"": 6, ""end"": 45, ""hashtag_id"": ""1615585797143560"", ""hashtag_name"": ""神奇动物在抖音"", ""is_commerce"": true, ""start"": 37, ""type"": 1}, {""caption_end"": 18, ""caption_start"": 15, ""end"": 49, ""hashtag_id"": ""1570898101229570"", ""hashtag_name"": ""恐龙"", ""is_commerce"": false, ""start"": 46, ""type"": 1}, {""caption_end"": 22, ""caption_start"": 19, ""end"": 53, ""hashtag_id"": ""1616386402947091"", ""hashtag_name"": ""棘龙"", ""is_commerce"": false, ""start"": 50, ""type"": 1}]","[{""level"": 1, ""tag_id"": 2010, ""tag_name"": ""科普""}, {""level"": 2, ""tag_id"": 2010002, ""tag_name"": ""植物科普""}, {""level"": 0, ""tag_id"": 0, ""tag_name"": """"}]",棘龙是恐龙中的异类，它的外形和习性与其他恐龙大不相同。背上的帆、鼻孔位置、骨骼密度等特征都表明它是一种适应水生生活的恐龙。然而，这种特化使它在环境变化时无法生存，最终在白垩纪晚期灭绝。棘龙的故事揭示了进化的底层逻辑：适应环境可能导致特化，失去生存能力。
7625382302234791183,7609295109821189419,5,2026-05-07T18:08:58.128672,3745367998086042,MS4wLjABAAAAOxgyZLEj-Ktj-TIwLqwXdOk47AaeFKKTp0R2jFNg6IFva4ygC0JkpCq5inkSE5cn,山塘动物园,深海里唯一敢硬刚抹香鲸的对手，到底有多猛？ #章鱼 #史前生物 #深海 #深海巨兽 #大王乌贼,1771678178,423487,4,4853,210,338,2050,0,"[""https://p3-pc-sign.douyinpic.com/image-cut-tos/fe88e3ba181a00237b6eace757239f68~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2093508000&x-signature=aCg9m%2FtuE7sjeTFuIdk5c%2BVDXwI%3D&from=327834062&s=PackSourceEnum_WEBPC_RELATED_AWEME&se=false&sc=cover&biz_tag=pcweb_cover&l=202605071809088344342A1CF475C9EA69"", ""https://p9-pc-sign.douyinpic.com/image-cut-tos/fe88e3ba181a00237b6eace757239f68~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2093508000&x-signature=m1fdresQy%2BFsmaqO6qrSfYD9Rlc%3D&from=327834062&s=PackSourceEnum_WEBPC_RELATED_AWEME&se=false&sc=cover&biz_tag=pcweb_cover&l=202605071809088344342A1CF475C9EA69""]",7609296001978878771,@山塘动物园创作的原声,"[{""caption_end"": 3, ""caption_start"": 0, ""end"": 25, ""hashtag_id"": ""1656687148387335"", ""hashtag_name"": ""章鱼"", ""is_commerce"": false, ""start"": 22, ""type"": 1}, {""caption_end"": 9, ""caption_start"": 4, ""end"": 31, ""hashtag_id"": ""1600712263296072"", ""hashtag_name"": ""史前生物"", ""is_commerce"": false, ""start"": 26, ""type"": 1}, {""caption_end"": 13, ""caption_start"": 10, ""end"": 35, ""hashtag_id"": ""1575791821492238"", ""hashtag_name"": ""深海"", ""is_commerce"": false, ""start"": 32, ""type"": 1}, {""caption_end"": 19, ""caption_start"": 14, ""end"": 41, ""hashtag_id"": ""1608398949003268"", ""hashtag_name"": ""深海巨兽"", ""is_commerce"": false, ""start"": 36, ""type"": 1}, {""caption_end"": 25, ""caption_start"": 20, ""end"": 47, ""hashtag_id"": ""1623261539883015"", ""hashtag_name"": ""大王乌贼"", ""is_commerce"": false, ""start"": 42, ""type"": 1}]","[{""level"": 1, ""tag_id"": 2010, ""tag_name"": ""科普""}, {""level"": 2, ""tag_id"": 2010002, ""tag_name"": ""植物科普""}, {""level"": 0, ""tag_id"": 0, ""tag_name"": """"}]",大王乌贼是深海中的巨无霸，体型巨大，触手展开可达13米，体重近一吨。它们与抹香鲸是捕食与被捕食的关系，但大王乌贼并非毫无反击能力。大王乌贼的捕食结构强大，吸盘上有锯齿状角质环，能给抹香鲸造成伤害。人类在水下无法与大王乌贼抗衡，但大王乌贼对人类不感兴趣。
7625382302234791183,7609500053497007386,6,2026-05-07T18:08:58.128672,2730819982989132,MS4wLjABAAAAfeaebVq4IGK-vprKrYTfiwrUac7wbkeNIv60I2uEYYeD21m0Bf3wiJ_jPqMKopJV,叮当解说家,咬合力是霸王龙四倍的利维坦鲸出现在你面前，你还能逃得掉吗？ 利维坦鲸是中新世海洋中的顶级掠食者，体长约17米，拥有最长可达36厘米的牙齿，咬合力远超陆地巨兽。与滤食性的蓝鲸不同，它专门猎杀大型海洋动物，是名副其实的海上猎手。#利维坦鲸 #古生物 #远古海洋生物 #科普 #梅氏利维坦鲸,1771724874,279429,4,543,21,29,298,0,"[""https://p3-pc-sign.douyinpic.com/image-cut-tos/a62aa4894d6b9bc18e321841857302b2~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2093508000&x-signature=vhJZ4mMjhuurAgPqyk5ff%2FH67JE%3D&from=327834062&s=PackSourceEnum_WEBPC_RELATED_AWEME&se=false&sc=cover&biz_tag=pcweb_cover&l=202605071809088344342A1CF475C9EA69"", ""https://p9-pc-sign.douyinpic.com/image-cut-tos/a62aa4894d6b9bc18e321841857302b2~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2093508000&x-signature=wXf%2FVIx80qZjMEa6inXvyVA39BU%3D&from=327834062&s=PackSourceEnum_WEBPC_RELATED_AWEME&se=false&sc=cover&biz_tag=pcweb_cover&l=202605071809088344342A1CF475C9EA69""]",7609500331952589622,@叮当解说家创作的原声,"[{""caption_end"": 87, ""caption_start"": 82, ""end"": 117, ""hashtag_id"": ""1675806813440008"", ""hashtag_name"": ""利维坦鲸"", ""is_commerce"": false, ""start"": 112, ""type"": 1}, {""caption_end"": 92, ""caption_start"": 88, ""end"": 122, ""hashtag_id"": ""1596971924066312"", ""hashtag_name"": ""古生物"", ""is_commerce"": false, ""start"": 118, ""type"": 1}, {""caption_end"": 100, ""caption_start"": 93, ""end"": 130, ""hashtag_id"": ""1691040000366606"", ""hashtag_name"": ""远古海洋生物"", ""is_commerce"": false, ""start"": 123, ""type"": 1}, {""caption_end"": 104, ""caption_start"": 101, ""end"": 134, ""hashtag_id"": ""1582741603218446"", ""hashtag_name"": ""科普"", ""is_commerce"": false, ""start"": 131, ""type"": 1}, {""caption_end"": 112, ""caption_start"": 105, ""end"": 142, ""hashtag_id"": ""1668097297171469"", ""hashtag_name"": ""梅氏利维坦鲸"", ""is_commerce"": false, ""start"": 135, ""type"": 1}]","[{""level"": 1, ""tag_id"": 2010, ""tag_name"": ""科普""}, {""level"": 2, ""tag_id"": 2010002, ""tag_name"": ""植物科普""}, {""level"": 0, ""tag_id"": 0, ""tag_name"": """"}]",利维坦鲸是地球上最恐怖的海洋生物之一，拥有36厘米长的獠牙和15吨的咬合力。它们的祖先是陆地动物，经过2000万年的进化适应了海洋生活。利维坦鲸的头骨顶部可能装有能发射超强声波的鲸脑油器，能从内部瓦解猎物。然而，地球变冷导致食物短缺，利维坦鲸最终灭绝。
7625382302234791183,7620014149388471606,7,2026-05-07T18:08:58.128672,2578796300993738,MS4wLjABAAAAfsi3hWKLJ4t_pw1-zE9IoWgpRu98Ov5XoKjVeUoTP2pp2wgFnAv1tBv0QmYnrZCQ,科普造物主,史前海洋终极对决：巨齿鲨利维坦鲸谁是真王？ #利维坦鲸 #巨齿鲨 #科普 #神奇动物在抖音 #知识前沿派对,1774173977,555724,4,6907,172,574,1562,0,"[""https://p3-pc-sign.douyinpic.com/image-cut-tos/9210673e3a26924b90d7730322999cf8~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2093508000&x-signature=Eiqmu7qLX%2BEgqdVJOweWTEHvTHQ%3D&from=327834062&s=PackSourceEnum_WEBPC_RELATED_AWEME&se=false&sc=cover&biz_tag=pcweb_cover&l=202605071809088344342A1CF475C9EA69"", ""https://p9-pc-sign.douyinpic.com/image-cut-tos/9210673e3a26924b90d7730322999cf8~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2093508000&x-signature=ONF%2Fn3QeMcWpjm5kkWEYd8kJ3i0%3D&from=327834062&s=PackSourceEnum_WEBPC_RELATED_AWEME&se=false&sc=cover&biz_tag=pcweb_cover&l=202605071809088344342A1CF475C9EA69""]",7620014283723754303,@科普造物主创作的原声,"[{""caption_end"": 5, ""caption_start"": 0, ""end"": 27, ""hashtag_id"": ""1675806813440008"", ""hashtag_name"": ""利维坦鲸"", ""is_commerce"": false, ""start"": 22, ""type"": 1}, {""caption_end"": 10, ""caption_start"": 6, ""end"": 32, ""hashtag_id"": ""1597371377007635"", ""hashtag_name"": ""巨齿鲨"", ""is_commerce"": false, ""start"": 28, ""type"": 1}, {""caption_end"": 14, ""caption_start"": 11, ""end"": 36, ""hashtag_id"": ""1582741603218446"", ""hashtag_name"": ""科普"", ""is_commerce"": false, ""start"": 33, ""type"": 1}, {""caption_end"": 23, ""caption_start"": 15, ""end"": 45, ""hashtag_id"": ""1615585797143560"", ""hashtag_name"": ""神奇动物在抖音"", ""is_commerce"": true, ""start"": 37, ""type"": 1}, {""caption_end"": 31, ""caption_start"": 24, ""end"": 53, ""hashtag_id"": ""1777641476760592"", ""hashtag_name"": ""知识前沿派对"", ""is_commerce"": false, ""start"": 46, ""type"": 1}]","[{""level"": 1, ""tag_id"": 2010, ""tag_name"": ""科普""}, {""level"": 2, ""tag_id"": 2010006, ""tag_name"": ""动物科普""}, {""level"": 0, ""tag_id"": 0, ""tag_name"": """"}]",
7625382302234791183,7608143401837432114,8,2026-05-07T18:08:58.128672,2578796300993738,MS4wLjABAAAAfsi3hWKLJ4t_pw1-zE9IoWgpRu98Ov5XoKjVeUoTP2pp2wgFnAv1tBv0QmYnrZCQ,科普造物主,公认灭绝 360 万年，为何会有 1.1 万年前的牙齿？ #科普 #科普一下 #巨齿鲨 #神奇动物在抖音 #知识前沿派对,1771409060,365646,4,165861,2018,8909,37557,0,"[""https://p3-pc-sign.douyinpic.com/image-cut-tos/d6ed2992b47e27f6a9a4b8df441069da~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2093508000&x-signature=U4iRyBItpv%2F%2FIH3v3XL2D5BIctg%3D&from=327834062&s=PackSourceEnum_WEBPC_RELATED_AWEME&se=false&sc=cover&biz_tag=pcweb_cover&l=202605071809088344342A1CF475C9EA69"", ""https://p9-pc-sign.douyinpic.com/image-cut-tos/d6ed2992b47e27f6a9a4b8df441069da~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2093508000&x-signature=gKMZGPCfPHUu02mRzXY%2Bekipcjc%3D&from=327834062&s=PackSourceEnum_WEBPC_RELATED_AWEME&se=false&sc=cover&biz_tag=pcweb_cover&l=202605071809088344342A1CF475C9EA69""]",7608143910497504051,@科普造物主创作的原声,"[{""caption_end"": 3, ""caption_start"": 0, ""end"": 32, ""hashtag_id"": ""1582741603218446"", ""hashtag_name"": ""科普"", ""is_commerce"": false, ""start"": 29, ""type"": 1}, {""caption_end"": 9, ""caption_start"": 4, ""end"": 38, ""hashtag_id"": ""1593401120368644"", ""hashtag_name"": ""科普一下"", ""is_commerce"": false, ""start"": 33, ""type"": 1}, {""caption_end"": 14, ""caption_start"": 10, ""end"": 43, ""hashtag_id"": ""1597371377007635"", ""hashtag_name"": ""巨齿鲨"", ""is_commerce"": false, ""start"": 39, ""type"": 1}, {""caption_end"": 23, ""caption_start"": 15, ""end"": 52, ""hashtag_id"": ""1615585797143560"", ""hashtag_name"": ""神奇动物在抖音"", ""is_commerce"": true, ""start"": 44, ""type"": 1}, {""caption_end"": 31, ""caption_start"": 24, ""end"": 60, ""hashtag_id"": ""1777641476760592"", ""hashtag_name"": ""知识前沿派对"", ""is_commerce"": false, ""start"": 53, ""type"": 1}]","[{""level"": 1, ""tag_id"": 2010, ""tag_name"": ""科普""}, {""level"": 2, ""tag_id"": 2010002, ""tag_name"": ""植物科普""}, {""level"": 0, ""tag_id"": 0, ""tag_name"": """"}]",2025年，28位顶级科学家联名发表论文，指出巨齿鲨的真实形状与以往认知不同，更像一枚94吨的鱼雷。巨齿鲨曾统治海洋1900万年，但在360万年前突然消失，没有留下完整尸体。其灭绝原因可能是食物短缺，与大白鲨竞争导致。尽管如此，巨齿鲨仍是地球上最大的未解之谜。
7625382302234791183,7616788916602948915,9,2026-05-07T18:08:58.128672,1515546857183181,MS4wLjABAAAAZuMYufLP5yaPhgygIEOh6HQgInCWKi8X5zbqlgWBGvKQ7D1M_Ls9GQOoy-AG64qv,奇妙星球说,史上最离谱进化反转！顶级海王团灭，捡漏乞丐逆袭成地球主宰 #房角石 #古生物 #科普,1773446400,486643,4,18672,565,2011,4774,0,"[""https://p3-pc-sign.douyinpic.com/image-cut-tos/73b125a2e87d8bbabbcaf178fe89a86b~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2093508000&x-signature=RGDFLwBF00J1qNKKxQO8iIBIJX8%3D&from=327834062&s=PackSourceEnum_WEBPC_RELATED_AWEME&se=false&sc=cover&biz_tag=pcweb_cover&l=202605071809088344342A1CF475C9EA69"", ""https://p9-pc-sign.douyinpic.com/image-cut-tos/73b125a2e87d8bbabbcaf178fe89a86b~tplv-dy-resize-origshort-autoq-75:330.jpeg?lk3s=138a59ce&x-expires=2093508000&x-signature=x0gEq9a%2BRnNcCGpjTP%2BQ3XwoHI4%3D&from=327834062&s=PackSourceEnum_WEBPC_RELATED_AWEME&se=false&sc=cover&biz_tag=pcweb_cover&l=202605071809088344342A1CF475C9EA69""]",7616789127643728703,@奇妙星球说创作的原声,"[{""caption_end"": 4, ""caption_start"": 0, ""end"": 33, ""hashtag_id"": ""1675076583156749"", ""hashtag_name"": ""房角石"", ""is_commerce"": false, ""start"": 29, ""type"": 1}, {""caption_end"": 9, ""caption_start"": 5, ""end"": 38, ""hashtag_id"": ""1596971924066312"", ""hashtag_name"": ""古生物"", ""is_commerce"": false, ""start"": 34, ""type"": 1}, {""caption_end"": 13, ""caption_start"": 10, ""end"": 42, ""hashtag_id"": ""1582741603218446"", ""hashtag_name"": ""科普"", ""is_commerce"": false, ""start"": 39, ""type"": 1}]","[{""level"": 1, ""tag_id"": 2010, ""tag_name"": ""科普""}, {""level"": 2, ""tag_id"": 2010002, ""tag_name"": ""植物科普""}, {""level"": 0, ""tag_id"": 0, ""tag_name"": """"}]",
