video_id,page_url,author_id,author_name,author_page_url,desc_text,create_time,publish_time_std,digg_count,comment_count_raw,share_count_raw,collect_count,hashtag_list,hashtag_count,origin_cover_url,music_name,duration_ms,author_follower_count,author_total_favorited,author_signature,author_verification_type,cover_url_list,dynamic_cover_url,source_entry,match_type,confidence,selected_reason,is_primary_match,matched_object_id,crawl_time
7624873382114282803,https://www.douyin.com/video/7624873382114282803,64200561109,青樱格格,https://www.douyin.com/user/MS4wLjABAAAA3OvdXARr3PYnYXJehjRq4Gcr6fjEOzfNHM9YYryPSUQ,她又是如何蜕变攻略豪门的？#深度解析 #许我耀眼 #赵露思 #青年创作者成长计划,1775304185,2026-04-04 20:03:05,23019,203,788,1638,"['深度解析', '许我耀眼', '赵露思', '青年创作者成长计划']",4,"{'height': 360, 'uri': 'tos-cn-p-0015/okTkg0Y0nMAfeTz9lfXfC2nHNDwAqEOQg78bDQ', 'url_list': ['https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/okTkg0Y0nMAfeTz9lfXfC2nHNDwAqEOQg78bDQ~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=ut7ini9x7PpXyLsqCRLmxvwFFLw%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427150342AE6C6583678D2BBC6F27', 'https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/okTkg0Y0nMAfeTz9lfXfC2nHNDwAqEOQg78bDQ~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=beCADEkTrzl%2BzQ0FxOs%2BpMzFEDE%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427150342AE6C6583678D2BBC6F27'], 'width': 640}",@青樱格格创作的原声,556,215169,6513254,"真人配音，禁止克隆
诚招文案写手，投稿
买号勿扰，此号不出谢谢🙏",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=Ixn7ArmIXzuJDuNFZdwa39VlbT0%3D&from=327834062,tos-cn-i-dy/dec43ec82c1f423690faf22813d329d2,manual_url,exact,high,exact_video_id_match,True,7624873382114282803,2026-04-27 15:03:29.419272
7625140333864586559,https://www.douyin.com/video/7625140333864586559,96492518134,小岳来了24,https://www.douyin.com/user/MS4wLjABAAAAGEing_IBAy7lBfUhiMBq7BoqqdE-FMaL_GSCOKEXBz0,#沪漂生活 #打工人日常 #山姆超市 #出租屋美食 #打工人的小幸福,1775389800,2026-04-05 19:50:00,11033,244,1633,1393,"['沪漂生活', '打工人日常', '山姆超市', '出租屋美食', '打工人的小幸福']",5,"{'height': 360, 'uri': 'tos-cn-p-0015/oQEvaZnPUIHIQsid1gPiPwIURu6B6AwiBAI8b', 'url_list': ['https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oQEvaZnPUIHIQsid1gPiPwIURu6B6AwiBAI8b~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=ur%2BlB80eo5YZ4gM6nr13%2BjGe3T0%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427150350B6DB266067ADCFB94362', 'https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/oQEvaZnPUIHIQsid1gPiPwIURu6B6AwiBAI8b~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=87LI1lYIQhWpq1swDKVHCuZSLzg%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427150350B6DB266067ADCFB94362'], 'width': 640}",@小岳来了24创作的原声,833,174548,977598,"好好生活，来日方长
没啥爱好，就喜欢在厨房瞎折腾
还有个伟大的梦想，在我的出租屋里吃遍全国的美食",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=Ixn7ArmIXzuJDuNFZdwa39VlbT0%3D&from=327834062,tos-cn-i-dy/7cbbf492ced6412da2f1786cc03e55b1,manual_url,exact,high,exact_video_id_match,True,7625140333864586559,2026-04-27 15:03:44.201186
7625266759122124394,https://www.douyin.com/video/7625266759122124394,97892361811,爱玩的闷三（露营版）,https://www.douyin.com/user/MS4wLjABAAAAyb1J9RvKJMtZnrsd9Vw-Kc1LO-Y4aF9pDYNWV-RsLGI,一人雨天床车露营#露营车#床车#露营神车#雨天露营,1775395768,2026-04-05 21:29:28,32348,4637,31273,4625,"['露营车', '床车', '露营神车', '雨天露营']",4,"{'height': 360, 'uri': 'tos-cn-p-0015/ok4daSAaJuhTjIqBYJPPA7u2iQI5wjBuimi3I', 'url_list': ['https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/ok4daSAaJuhTjIqBYJPPA7u2iQI5wjBuimi3I~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=wg2YnzKn%2BFW%2BKKBP7NlMkiogP7I%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2026042715035882D192D81DAF58AFB129', 'https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/ok4daSAaJuhTjIqBYJPPA7u2iQI5wjBuimi3I~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=jaPYFACmRV4GAL1YTclkc1Rur1w%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=2026042715035882D192D81DAF58AFB129'], 'width': 640}",@爱玩的闷三（露营版）创作的原声,386,324043,1821222,"户外经验乱侃家 玩物不丧志先锋
配音怪咖 只管好吃不管卖相特级厨师
不会说相声的主持人不是好买手
👇自用好物在橱窗→专属机制直接下单",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=Ixn7ArmIXzuJDuNFZdwa39VlbT0%3D&from=327834062,tos-cn-i-0813/owAAz2YAQiI7DacStaBVIjvjoP6dAJYHAikE1,manual_url,exact,high,exact_video_id_match,True,7625266759122124394,2026-04-27 15:03:50.675791
7625382302234791183,https://www.douyin.com/video/7625382302234791183,3595870785247504,深度观察,https://www.douyin.com/user/MS4wLjABAAAAo9PDq6tbALV_T0ziW0MWEYTeazfilBsi-p-8KLQQwzFqnmZl4ENJEMcEWf8x4akA,#史前生物 #古生物 #生物科普知识 #菊石 #邓氏鱼,1775422722,2026-04-06 04:58:42,46369,949,2831,14360,"['史前生物', '古生物', '生物科普知识', '菊石', '邓氏鱼']",5,"{'height': 360, 'uri': 'tos-cn-p-0015/oELsOLC7EGTtpEBSNAVKAeJRgeBPyGBIzeg3YF', 'url_list': ['https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oELsOLC7EGTtpEBSNAVKAeJRgeBPyGBIzeg3YF~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=pHhO2J91m7RGj8nAq1du0qj8zKc%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202604271504060F3558BFCC37AA58BD96', 'https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/oELsOLC7EGTtpEBSNAVKAeJRgeBPyGBIzeg3YF~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=G%2Bo%2FY897b6VkdhZswUZ9J%2FtyPZ4%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202604271504060F3558BFCC37AA58BD96'], 'width': 640}",@深度观察创作的原声,2555,19139,144070,"当你多看科普的时候
你会发现这个世界非常有趣",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=Ixn7ArmIXzuJDuNFZdwa39VlbT0%3D&from=327834062,tos-cn-i-dy/2a24540a33294e9bb878d5822eeef64c,manual_url,exact,high,exact_video_id_match,True,7625382302234791183,2026-04-27 15:03:59.209786
7625492021486144777,https://www.douyin.com/video/7625492021486144777,63333709399,memory,lyandc,{},1775475051,2026-04-06 19:30:51,4,506,1063,8147,[],0,"{'height': 360, 'uri': 'tos-cn-p-0015/o4bQgf0QM8NYAipcCFxVAxEvmD9XfQAF9BBr2C', 'url_list': ['https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/o4bQgf0QM8NYAipcCFxVAxEvmD9XfQAF9BBr2C~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=dRcCwmwIlWj0iN%2F5iiZfKhBfoQA%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427150415336DACA479A718795E3B', 'https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/o4bQgf0QM8NYAipcCFxVAxEvmD9XfQAF9BBr2C~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=XIIdndk1shzHT1PbtUm77vRl6aI%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427150415336DACA479A718795E3B'], 'width': 640}",三角洲行动,631,350786,8651429,"直播时间第一场14:00-17:00  偶尔小号播：@SH电竞俱乐部 
自家宫棕赫大神甜妹33V：@SH电竞俱乐部",1,https://p9-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=2yXEHNqEKgteriTajlpNemiPSmI%3D&from=327834062,tos-cn-i-dy/5bac1db6e60747629caf790b114d16c9,manual_url,exact,high,exact_video_id_match,True,7625492021486144777,2026-04-27 15:04:07.974783
7625531481825330537,https://www.douyin.com/video/7625531481825330537,106354111423,肉团啊安·,https://www.douyin.com/user/MS4wLjABAAAA8VnbopUHdaiFCsv9DLTGjvMin9dSIz-uajzZT2MtiHc,#vlog,1775457404,2026-04-06 14:36:44,121428,1316,6763,4072,['vlog'],1,"{'height': 640, 'uri': 'tos-cn-p-0015/o0hVICeGTjBa1fTTCoLIAbG1BpA7x8mQQme9Gq', 'url_list': ['https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/o0hVICeGTjBa1fTTCoLIAbG1BpA7x8mQQme9Gq~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=xfasLcNv74lDIE3ilC3IRVGcfAw%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202604271504230967FB85C3F71FB63744', 'https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/o0hVICeGTjBa1fTTCoLIAbG1BpA7x8mQQme9Gq~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=glbrBmwTrlaQjA45SQ2O0jO4xWE%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202604271504230967FB85C3F71FB63744'], 'width': 360}",@肉团啊安·创作的原声,466,1864764,187650171,"“事事顺利 天天开心 我每天都好幸福呀！”
麻烦宝宝们不要在别的博主下面提到我哦！
🧣：肉团啊安子 // 🍠：xxxanaxxx
✨ig：yuanstina17
🈴️🛰️：moli188816（不是本人）
📮：yuzihenkai0107@163.com",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=Ixn7ArmIXzuJDuNFZdwa39VlbT0%3D&from=327834062,tos-cn-i-0813c001/owDZAEtARIV07FvAFDtfDHaHiOAeC9gHTpE1AA,manual_url,exact,high,exact_video_id_match,True,7625531481825330537,2026-04-27 15:04:16.156054
7625546845988749440,https://www.douyin.com/video/7625546845988749440,633793014136968,花花吃不饱,https://www.douyin.com/user/MS4wLjABAAAAkySGeRhujfuAo8b3qEjivuQQuDb30yDBlqvrvhG6iYU,#这一碗好过瘾 #曹氏鸭脖,1775460981,2026-04-06 15:36:21,4126,125,2272,266,"['这一碗好过瘾', '曹氏鸭脖']",2,"{'height': 360, 'uri': 'tos-cn-p-0015/oIOegmiHAGIeaAS34xYIeLOxfEQVfgs5twmlnG', 'url_list': ['https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oIOegmiHAGIeaAS34xYIeLOxfEQVfgs5twmlnG~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=BOTsNPC5iYhAYBF%2BWpYEvkVEG%2BY%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202604271504304E8207BD78CE9954E162', 'https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/oIOegmiHAGIeaAS34xYIeLOxfEQVfgs5twmlnG~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=fS1buaOjUNV8kHr7aHAVz5qGVEc%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202604271504304E8207BD78CE9954E162'], 'width': 640}",@花花吃不饱创作的原声,204056,394491,5846509,"不是大胃王，只是面食狂，超级爱吃泡面和火鸡面。
竖屏视频更新在此@花花的饲养员 
自吃美食 👇🏻橱窗可以逛逛哦
⭐️Fhh-1115",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=Ixn7ArmIXzuJDuNFZdwa39VlbT0%3D&from=327834062,tos-cn-p-0015/o0xBeEcDAR4CSPtFf4T7BEA4Q8m2PpQVsf32tE,manual_url,exact,high,exact_video_id_match,True,7625546845988749440,2026-04-27 15:04:23.509657
7625929057691078053,https://www.douyin.com/video/7625929057691078053,3039476090415392,哒哒看世界,https://www.douyin.com/user/MS4wLjABAAAAm0dqcReN8kNxumrDR2g4lBMQ-Rs4VGp2TO4y47AZiTXP2wydZEJtlPzG38-6rwsc,所见皆是熟悉，所听皆是乡音，出发中国台湾！#让世界看到中国的美,1775549971,2026-04-07 16:19:31,154384,7016,5252,7173,['让世界看到中国的美'],1,"{'height': 640, 'uri': 'tos-cn-p-0015c000-ce/ogFwi6Jp1AsoE2KBEh4L39vBniUfIHetArMwID', 'url_list': ['https://p3-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/ogFwi6Jp1AsoE2KBEh4L39vBniUfIHetArMwID~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=Y1MuWTpxTMkNTDaNuuubSfi0h64%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202604271504367813E153176BB9555364', 'https://p9-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/ogFwi6Jp1AsoE2KBEh4L39vBniUfIHetArMwID~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=2JfmebzGpN7Qz8Oa3wRSxBOy6P4%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202604271504367813E153176BB9555364'], 'width': 360}",@哒哒看世界创作的原声,453,2314147,41996000,"单车环球自驾宣传中国文化，让世界看到中国的美！
人生海海，相遇即暖，承蒙厚爱，感谢相遇。
日常在：@我是哒哒",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=Ixn7ArmIXzuJDuNFZdwa39VlbT0%3D&from=327834062,tos-cn-i-0813c000-ce/oEhBleXUMgH7G7AIAM9IAjFOvJqLE5BfTewcAD,manual_url,exact,high,exact_video_id_match,True,7625929057691078053,2026-04-27 15:04:28.233944
7625931818142878995,https://www.douyin.com/video/7625931818142878995,438357cd-37c6-1039-bec7-897b1b0c451a,我的,https://www.douyin.com/user/self?from_nav=1,- 抖音电商直播间带货榜是根据真实数据进行排名的直播间排行榜，希望帮助消费者通过榜单找到正在直播的好商品，让选择更简单。直播间排名越靠前曝光机会越大。,1777273301121,2026-04-27 15:01:41.121,,,,,[],0,https://lf-douyin-pc-web.douyinstatic.com/obj/douyin-pc-web/ies/douyin_web/media/jxWeakBtnBg.4825674cf3b03409.png,直播间带货榜,60000,,,,,,,manual_url,exact,high,exact_video_id_match,True,7625931818142878995,2026-04-27 15:04:35.276228
7625943440111941754,https://www.douyin.com/video/7625943440111941754,63721794375,好吃的厨小白（玉小刚）,acr1202,"挑战比格披萨只是最贵单品羊肉串，将近55元1斤，看看能吃多少串!
#vlog十亿流量扶持计划 #毛铺荞酒换新装了 #荆楚都爱这一口 #武汉劲滋味",1775560745,2026-04-07 19:19:05,368,605,4088,401,[],0,"{'height': 360, 'uri': 'tos-cn-p-0015c000-ce/ogmA5XF1dIDVBsBAOHgwfPEWpVIR9peEoE9QAB', 'url_list': ['https://p3-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/ogmA5XF1dIDVBsBAOHgwfPEWpVIR9peEoE9QAB~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=qerK6E%2Bb8MNE0o9MCAPSVOwJZM0%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427150448B7C15562A2420A903FE5', 'https://p9-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/ogmA5XF1dIDVBsBAOHgwfPEWpVIR9peEoE9QAB~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778482800&x-signature=EFYiW%2BT37GByrxcQFgh7N3AOWfo%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427150448B7C15562A2420A903FE5'], 'width': 640}",@大韩同学呀（大比同学）创作的原声,326984,358466,5708885,"叫我大韩就行！
经常吃自助餐！偶尔做个奖金猎人！
假如这世界上没有人爱你，那就由我来守护你吧～
合作带品牌加v:yyddh211314",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778482800&x-signature=Ixn7ArmIXzuJDuNFZdwa39VlbT0%3D&from=327834062,tos-cn-i-0813c000-ce/oEoCAievDVY0iEA8ESXNeC6BwiIAopAlP365IA,manual_url,exact,high,exact_video_id_match,True,7625943440111941754,2026-04-27 15:04:41.027821
