table_name,field_name,in_data_dictionary,in_sample,in_current_code_or_config,source_type,priority,is_native_response_field,is_constructed_field,allow_null,deprecated_old_name,mapped_to,notes
raw_video_detail,video_id,是,是,是,video_detail_response,P0,true,false,false,,
raw_video_detail,sec_item_id,是,是(全空),否,video_detail_response,P1,true,false,true,,
raw_video_detail,group_id,是,是,否,video_detail_response,P1,true,false,true,,
raw_video_detail,comment_gid,是,是,否,video_detail_response,P2,true,false,true,,
raw_video_detail,page_url,是,是,是,constructed,P0,false,true,false,,
raw_video_detail,share_url,是,是(全空),否,video_detail_response,P2,true,false,true,,
raw_video_detail,caption,是,是,是(as desc_text),video_detail_response,P1,true,false,true,,
raw_video_detail,desc,是,是,否(as desc_text),video_detail_response,P2,true,false,true,,
raw_video_detail,preview_title,是,是(全空),否,video_detail_response,P3,true,false,true,,
raw_video_detail,item_title,是,是(全空),否,video_detail_response,P3,true,false,true,,
raw_video_detail,create_time,是,是,是,video_detail_response,P0,true,false,true,publish_time_raw,create_time,当前已正确提取
raw_video_detail,duration_ms,是,是,是,video_detail_response,P1,true,false,true,duration_sec,duration_ms,当前已正确提取
raw_video_detail,aweme_type,是,是,否,video_detail_response,P2,true,false,true,,
raw_video_detail,media_type,是,是,否,video_detail_response,P2,true,false,true,,
raw_video_detail,region,是,是,否,video_detail_response,P2,true,false,true,,
raw_video_detail,is_top,是,是,否,video_detail_response,P2,true,false,true,,
raw_video_detail,is_ads,是,是,否,video_detail_response,P2,true,false,true,,
raw_video_detail,is_life_item,是,是,否,video_detail_response,P3,true,false,true,,
raw_video_detail,original,是,是,否,video_detail_response,P2,true,false,true,,
raw_video_detail,shoot_way,是,是(全空),否,video_detail_response,P3,true,false,true,,
raw_video_detail,digg_count,是,是,是,video_detail_response,P1,true,false,true,like_count_raw,digg_count,当前已正确提取
raw_video_detail,comment_count,是,是,是(as comment_count_raw),video_detail_response,P1,true,false,true,comment_count_raw,comment_count,当前代码仍为comment_count_raw
raw_video_detail,share_count,是,是,是(as share_count_raw),video_detail_response,P1,true,false,true,share_count_raw,share_count,当前代码仍为share_count_raw
raw_video_detail,collect_count,是,是,是,video_detail_response,P1,true,false,true,,
raw_video_detail,play_count,是,是(全0),否,video_detail_response,P1,true,false,true,,
raw_video_detail,recommend_count,是,是,否,video_detail_response,P3,true,false,true,,
raw_video_detail,admire_count,是,是,否,video_detail_response,P3,true,false,true,,
raw_video_detail,crawl_time,是,是,是,crawler_runtime,P0,false,false,false,,
raw_video_detail,primary_source_key,是,是,是,constructed_quality_field,P2,false,true,true,,
raw_author,author_id,是,是,是,video_detail_response,P0,true,false,false,,
raw_author,author_user_id,是,是,否,video_detail_response,P2,true,false,true,,
raw_author,sec_uid,是,是(样本补齐),否,video_detail_response,P1,true,false,true,,
raw_author,unique_id,是,是(样本补齐),否,video_detail_response,P2,true,false,true,,
raw_author,short_id,是,是(全空),否,video_detail_response,P3,true,false,true,,
raw_author,nickname,是,是,是(as author_name),video_detail_response,P1,true,false,true,,
raw_author,signature,是,是,是(as author_signature),video_detail_response,P1,true,false,true,,
raw_author,follower_count,是,是,是(as author_follower_count),video_detail_response,P1,true,false,true,,
raw_author,total_favorited,是,是,是(as author_total_favorited),video_detail_response,P1,true,false,true,,
raw_author,favoriting_count,是,是,否,video_detail_response,P2,true,false,true,,
raw_author,following_count,是,是,否,video_detail_response,P2,true,false,true,,
raw_author,verification_type,是,是,是(as author_verification_type),video_detail_response,P2,true,false,true,,
raw_author,custom_verify,是,是(全空),否,video_detail_response,P3,true,false,true,,
raw_author,enterprise_verify_reason,是,是(全空),否,video_detail_response,P3,true,false,true,,
raw_author,avatar_thumb_url_list,是,是(空数组),否,video_detail_response,P3,true,false,true,,
raw_author,cover_url_list,是,是(空数组),否,video_detail_response,P3,true,false,true,,
raw_author,author_status,是,是,否,video_detail_response,P2,true,false,true,,
raw_author,author_secret,是,是,否,video_detail_response,P2,true,false,true,,
raw_author,author_prevent_download,是,是,否,video_detail_response,P3,true,false,true,,
raw_author,crawl_time,是,是,是,crawler_runtime,P0,false,false,false,,
raw_music,video_id,是,是,是(通过video_detail),constructed,P0,false,true,false,,
raw_music,music_title,是,是,是(as music_name),video_detail_response,P1,true,false,true,,
raw_music,music_author,是,是,否,video_detail_response,P1,true,false,true,,
raw_music,music_id,是,是(样本补齐),否,video_detail_response,P1,true,false,true,,
raw_music,music_mid,是,是(全空),否,video_detail_response,P2,true,false,true,,
raw_music,music_owner_id,是,是(全空),否,video_detail_response,P2,true,false,true,,
raw_music,music_owner_nickname,是,是,否,video_detail_response,P2,true,false,true,,
raw_music,music_duration,是,是(-1占位),否,video_detail_response,P2,true,false,true,,
raw_music,music_shoot_duration,是,是(-1占位),否,video_detail_response,P3,true,false,true,,
raw_music,is_original_sound,是,是,否,video_detail_response,P2,true,false,true,,
raw_music,is_commerce_music,是,是,否,video_detail_response,P3,true,false,true,,
raw_music,music_status,是,是,否,video_detail_response,P2,true,false,true,,
raw_music,music_collect_count,是,是(-1占位),否,video_detail_response,P3,true,false,true,,
raw_music,music_cover_url_list,是,是(空数组),否,video_detail_response,P3,true,false,true,,
raw_music,music_play_url_list,是,是(空数组),否,video_detail_response,P3,true,false,true,,
raw_music,crawl_time,是,是,是,crawler_runtime,P0,false,false,false,,
raw_hashtag,video_id,是,是,是(通过video_detail),constructed,P0,false,true,false,,
raw_hashtag,hashtag_id,是,是(样本补齐),否,video_detail_response,P1,true,false,true,,
raw_hashtag,hashtag_name,是,是,是(as hashtag_list元素),video_detail_response,P0,true,false,false,,
raw_hashtag,hashtag_type,是,是,否,video_detail_response,P2,true,false,true,,
raw_hashtag,is_commerce,是,是,否,video_detail_response,P3,true,false,true,,
raw_hashtag,caption_start,是,是(-1占位),否,video_detail_response,P3,true,false,true,,
raw_hashtag,caption_end,是,是(-1占位),否,video_detail_response,P3,true,false,true,,
raw_hashtag,start,是,是,否,video_detail_response,P2,true,false,true,,
raw_hashtag,end,是,是,否,video_detail_response,P2,true,false,true,,
raw_hashtag,crawl_time,是,是,是,crawler_runtime,P0,false,false,false,,
raw_video_tag,video_id,是,是,否,constructed,P0,false,true,false,,
raw_video_tag,tag_id,是,是(样本补齐),否,video_detail_response,P1,true,false,false,,
raw_video_tag,tag_name,是,是(样本补齐),否,video_detail_response,P1,true,false,false,,
raw_video_tag,tag_level,是,是(样本补齐),否,video_detail_response,P2,true,false,true,,
raw_video_tag,crawl_time,是,是,否,crawler_runtime,P0,false,false,false,,
raw_video_media,video_id,是,是,是(通过video_detail),constructed,P0,false,true,false,,
raw_video_media,cover_uri,是,是(全空),否,video_detail_response,P2,true,false,true,,
raw_video_media,cover_url_list,是,是,是,video_detail_response,P1,true,false,true,cover_url,cover_url_list,当前已提取，但旧名cover_url仍存在
