video_id,crawl_time,music_id,music_mid,music_title,music_author,music_owner_id,music_owner_nickname,music_duration,music_shoot_duration,is_original_sound,is_commerce_music,music_status,music_collect_count,music_cover_url_list,music_play_url_list
7619594145959357371,2026-05-10 21:06:00.131440,7619594087867403049,,@二丫农村人创作的原声,二丫农村人,3930123907377515,二丫农村人,282,,False,,,,,
7619595930559565062,2026-05-10 21:06:09.558637,7619596013171182362,,植物大战僵尸,猪哥游戏解说,3245404635006448,猪哥游戏解说,309,,False,,,,,
7619596074893839667,2026-05-10 21:06:13.602296,,,,,,,,,,,,,,
7619597492346467257,2026-05-10 21:06:17.314697,7619597541998381843,,@代伐钟创作的原声,代伐钟,3601648108184958,代伐钟,240,,False,,,,,
7619600000472990843,2026-05-10 21:06:29.055004,7619599985163668260,,@胡说老王敢讲真创作的原声,胡说老王敢讲真,3921301219065451,胡说老王敢讲真,570,,False,,,,,
7619602170045296489,2026-05-10 21:06:54.295293,7619602387736464134,,@沙和尚穷游创作的原声,沙和尚穷游,58686460968,沙和尚穷游,879,,False,,,,,
7619606429355281716,2026-05-10 21:07:01.684955,,,直播间带货榜,,,,,,,,,,,
7619608335427456256,2026-05-10 21:07:04.699333,,,直播间带货榜,,,,,,,,,,,
7619609687901687066,2026-05-10 21:07:07.228539,,,直播间带货榜,,,,,,,,,,,
7619617870620701617,2026-05-10 21:07:09.736293,,,直播间带货榜,,,,,,,,,,,
7619619822908804390,2026-05-10 21:07:13.601806,7619620140417977126,,@万物创作的原声,万物,3989442362345491,万物,544,,False,,,,,
7619622114655857890,2026-05-10 21:07:19.274302,7619622159513570086,,乡村美食,范大富,2252276441285948,范大富,293,,False,,,,,
7619625735161908531,2026-05-10 21:07:22.687671,,,直播间带货榜,,,,,,,,,,,
7619626467575565587,2026-05-10 21:07:25.284806,,,直播间带货榜,,,,,,,,,,,
7619631039635410230,2026-05-10 21:07:27.689053,,,,,,,,,,,,,,
7619632618283207988,2026-05-10 21:07:29.998610,,,直播间带货榜,,,,,,,,,,,
7619635267007569395,2026-05-10 21:07:32.127706,,,直播间带货榜,,,,,,,,,,,
7619636755322457353,2026-05-10 21:07:34.642353,7619636834588527379,,@王墨观察创作的原声,王墨观察,3905923960810984,王墨观察,202,,False,,,,,
7619641327945311872,2026-05-10 21:07:41.929329,,,,,,,,,,,,,,
7619642364730101032,2026-05-10 21:07:45.835490,7619642454362409766,,@老王动物园创作的原声,老王动物园,3653015167846378,老王动物园,234,,False,,,,,
7619643397713002161,2026-05-10 21:07:51.658324,7619643357505145652,,东南亚包厢- DJ空灵鼓（Emo·的凯 Remix）,DJ-阿轩,1910281942606172,DJ-阿轩,616,,False,,,,,
7619645968354577705,2026-05-10 21:07:57.877945,7619646670476790554,,游京,李牧电影,72926367801,李牧电影,1765,,False,,,,,
7619646335294515313,2026-05-10 21:08:01.145522,7619646400944507686,,@阿酱小猫饼🫓创作的原声,阿酱小猫饼🫓,4209345577880158,阿酱小猫饼🫓,301,,False,,,,,
7619647566447405987,2026-05-10 21:08:04.579090,7619647530041363250,,@东娱作家创作的原声,东娱作家,7469992773225202745,东娱作家,305,,False,,,,,
7619648299401825578,2026-05-10 21:08:11.743516,7619648267474750262,,@本港亚视·港货甄选创作的原声,本港亚视·港货甄选,3397916432536899,本港亚视·港货甄选,25,,False,,,,,
7619649439157734710,2026-05-10 21:08:19.136578,,,直播间带货榜,,,,,,,,,,,
7619649618493958479,2026-05-10 21:08:31.603675,,,直播间带货榜,,,,,,,,,,,
