video_id,crawl_time,cover_uri,cover_url_list,cover_width,cover_height,origin_cover_uri,origin_cover_url_list,origin_cover_width,origin_cover_height,dynamic_cover_uri,dynamic_cover_url_list,dynamic_cover_width,dynamic_cover_height,video_width,video_height,video_format,video_ratio,is_h265,is_long_video,has_watermark,bit_rate_raw,big_thumbs_raw,video_meta_raw
7619594145959357371,2026-05-10 21:06:00.131440,image-cut-tos-priv/b3866e5d19b04913c505dcc64b3c43ea,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779627600&x-signature=68eKsRxrnKiayIJVm%2F3oWTG2xqI%3D&from=327834062""]",,,tos-cn-p-0015c000-ce/okIA0fjehws9Db0QD90EAOCePEvFQzTKp6x9YN,"[""tos-cn-p-0015c000-ce/okIA0fjehws9Db0QD90EAOCePEvFQzTKp6x9YN""]",360,640,tos-cn-p-0015c000-ce/oQ9hUSDOQFAxQaCv0BEejPAtE0jFf99epKI1w6,"[""tos-cn-p-0015c000-ce/oQ9hUSDOQFAxQaCv0BEejPAtE0jFf99epKI1w6""]",720,720,720,720,,,,,,,,
7619595930559565062,2026-05-10 21:06:09.558637,image-cut-tos-priv/0a796154268c846b60557f6ce49f1bc1,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779627600&x-signature=68eKsRxrnKiayIJVm%2F3oWTG2xqI%3D&from=327834062""]",,,tos-cn-p-0015/ocexgxi1HmHogAIlPwFLyDoGE4egfg2eNYMAGC,"[""tos-cn-p-0015/ocexgxi1HmHogAIlPwFLyDoGE4egfg2eNYMAGC""]",640,360,tos-cn-i-dy/eac869c719d249bd972b7b415f4eef17,"[""tos-cn-i-dy/eac869c719d249bd972b7b415f4eef17""]",720,720,720,720,,,,,,,,
7619596074893839667,2026-05-10 21:06:13.602296,,,,,,,,,,,,,300,318,,,,,,,,
7619597492346467257,2026-05-10 21:06:17.314697,image-cut-tos-priv/1ebcccae603bd852fdb57ba482b7dbe6,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779627600&x-signature=68eKsRxrnKiayIJVm%2F3oWTG2xqI%3D&from=327834062""]",,,tos-cn-p-0015c000-ce/oE9gAI6I25UgmAPeeesfNH5iRbbGDGLFgq3TNs,"[""tos-cn-p-0015c000-ce/oE9gAI6I25UgmAPeeesfNH5iRbbGDGLFgq3TNs""]",360,640,tos-cn-p-0015c000-ce/o4INIi2f9pE5FoEdBqDeW8FjO5SvwA9QV7PGQA,"[""tos-cn-p-0015c000-ce/o4INIi2f9pE5FoEdBqDeW8FjO5SvwA9QV7PGQA""]",720,720,720,720,,,,,,,,
7619600000472990843,2026-05-10 21:06:29.055004,image-cut-tos-priv/c5cc1a8cd11b90a0e328471d9a68860c,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779627600&x-signature=68eKsRxrnKiayIJVm%2F3oWTG2xqI%3D&from=327834062""]",,,tos-cn-p-0015c000-ce/oAtIhgl6gg8DgIfGA8eGeTw2GnALEfIAOpGmgs,"[""tos-cn-p-0015c000-ce/oAtIhgl6gg8DgIfGA8eGeTw2GnALEfIAOpGmgs""]",480,360,tos-cn-i-0813c000-ce/oQcA6fkeSw09DoAQAvuEANCoQEvFIMbap4HZAF,"[""tos-cn-i-0813c000-ce/oQcA6fkeSw09DoAQAvuEANCoQEvFIMbap4HZAF""]",720,720,720,720,,,,,,,,
7619602170045296489,2026-05-10 21:06:54.295293,image-cut-tos-priv/f068d1208b1d10b8e39f0ae47375c324,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779627600&x-signature=68eKsRxrnKiayIJVm%2F3oWTG2xqI%3D&from=327834062""]",,,tos-cn-p-0015/og8uYnEQQAgpTLvfahFN8bNcK9E4fAABDBk9D7,"[""tos-cn-p-0015/og8uYnEQQAgpTLvfahFN8bNcK9E4fAABDBk9D7""]",640,360,tos-cn-i-0629/og5AA2pQ8jvD4Cz2glN0mfEfFnAVFAvot4N6AI,"[""tos-cn-i-0629/og5AA2pQ8jvD4Cz2glN0mfEfFnAVFAvot4N6AI""]",720,720,720,720,,,,,,,,
7619606429355281716,2026-05-10 21:07:01.684955,,,,,,,,,,,,,300,318,,,,,,,,
7619608335427456256,2026-05-10 21:07:04.699333,,,,,,,,,,,,,300,318,,,,,,,,
7619609687901687066,2026-05-10 21:07:07.228539,,,,,,,,,,,,,300,318,,,,,,,,
7619617870620701617,2026-05-10 21:07:09.736293,,,,,,,,,,,,,300,318,,,,,,,,
