video_id,page_url,author_id,nickname,author_page_url,desc_text,create_time,publish_time_std,digg_count,collect_count,hashtag_list,hashtag_count,duration_ms,follower_count,total_favorited,signature,author_verification_type,cover_url_list,sec_item_id,group_id,comment_gid,share_url,caption,desc,preview_title,item_title,aweme_type,media_type,region,is_top,is_ads,is_life_item,original,play_count,recommend_count,admire_count,comment_count,share_count,sec_uid,unique_id,short_id,custom_verify,enterprise_verify_reason,music_id,music_title,music_author,music_duration,music_owner_id,music_owner_nickname,is_original_sound,cover_uri,origin_cover_uri,dynamic_cover_uri,origin_cover_width,origin_cover_height,dynamic_cover_width,dynamic_cover_height,video_width,video_height,origin_cover_url_list,dynamic_cover_url_list,source_entry,match_type,confidence,selected_reason,is_primary_match,matched_object_id,crawl_time
7609234531203206446,https://www.douyin.com/video/7609234531203206446,3003498597980412,驱动笑颜,https://www.douyin.com/user/MS4wLjABAAAAa6-MO0gIaJsMM8ewJ1tbV-PXtm_w7Ci7nSB5ubEwvbDp6OgWcf2XCmRTZ1TSuKVv,#动漫解说#goat#百合#福瑞#动物世界,1771663055,2026-02-21 16:37:35,18503,6562,"['动漫解说', 'goat', '百合', '福瑞', '动物世界']",5,403,89196,3062746,"二次元，你要自信！
抖音群:522178164726
商务合作vx:qudongxiaoyan
@鸽子型驱动 ←主要用来分享日常",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779606000&x-signature=jqKJaqSJ9KLBby%2FmPVjcofZb60Q%3D&from=327834062,MS4wLjAAAAAADPf1JD3AygZ--7Ac_EV-lED8kjoTaOi3EXdL4XFJWLTUVZEvNulHQvgPFIhILzp6,7609227284020481306,7609234531203206446,,#动漫解说#goat#百合#福瑞#动物世界,引言,我去，扫福瑞！人类至上！逆天神番《西顿学园》到底讲了什么？？ #动漫解说#goat#百合#福瑞#动物世界,我去，扫福瑞！人类至上！逆天神番《西顿学园》到底讲了什么？？,0,4,,0,False,False,0,0,805,0,347,4753,MS4wLjABAAAAa6-MO0gIaJsMM8ewJ1tbV-PXtm_w7Ci7nSB5ubEwvbDp6OgWcf2XCmRTZ1TSuKVv,27773304443,3547086123,,,7609234807926917915,@驱动笑颜创作的原声,驱动笑颜,403,3003498597980412,驱动笑颜,False,image-cut-tos-priv/e1bc01cc4698cea5a150d4c2fe7101b2,tos-cn-p-0015/o4FvmIawGIIrOBQK6lmt8AqiBZklaAbtivvPZ,tos-cn-i-dy/629f26b58f9e4f08a586511c6c595600,640,360,720,720,720,720,tos-cn-p-0015/o4FvmIawGIIrOBQK6lmt8AqiBZklaAbtivvPZ,tos-cn-i-dy/629f26b58f9e4f08a586511c6c595600,manual_url,exact,high,exact_video_id_match,True,7609234531203206446,2026-05-10 15:10:52.792976
7609237272457710911,https://www.douyin.com/video/7609237272457710911,1925940838412859,正说清代十二朝,https://www.douyin.com/user/MS4wLjABAAAAHqoB8cnJvWk99rwPVUpgAJIrcFaIvS_iufoYZGn5E7FEfYl3aLZ2TFEdFLt-nuss,#因为一个片段看了整部剧 #我的观影报告 #人民的名义,1771663743,2026-02-21 16:49:03,105983,10749,"['因为一个片段看了整部剧', '我的观影报告', '人民的名义']",3,1110,6032977,41525456,"经典影视，辛辣解说
我们看的就不是电视剧…",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779606000&x-signature=jqKJaqSJ9KLBby%2FmPVjcofZb60Q%3D&from=327834062,MS4wLjAAAAAAlY8KFzRnpKiVkT9-WS9ZU7I1Q-yNq9Ip0gffVQnRUT-Bm0UkDDLI_ZQPaDKrkm8h,7609237272457710911,7609237272457710911,,#因为一个片段看了整部剧 #我的观影报告 #人民的名义,《人民的名义》：高育良倒台，沙瑞金为何没有胜利的喜悦？ #因为一个片段看了整部剧 #我的观影报告 #人民的名义,《人民的名义》：高育良倒台，沙瑞金为何没有胜利的喜悦？ #因为一个片段看了整部剧 #我的观影报告 #人民的名义,《人民的名义》：高育良倒台，沙瑞金为何没有胜利的喜悦？,0,4,,0,False,False,0,0,3561,2,3690,3298,MS4wLjABAAAAHqoB8cnJvWk99rwPVUpgAJIrcFaIvS_iufoYZGn5E7FEfYl3aLZ2TFEdFLt-nuss,JSNO.00001,3433549772,,,7609238116561390345,@正说清代十二朝创作的原声,正说清代十二朝,1110,1925940838412859,正说清代十二朝,False,image-cut-tos-priv/15b19d99f4a3071f3eb0b10ddb371dde,tos-cn-p-0015/ow2c9AeeEMQBQ470B1AAQILI8CDlyTywGfBtCp,tos-cn-i-dy/54c3007eb326437a95b280506ddb58ca,640,360,720,720,720,720,tos-cn-p-0015/ow2c9AeeEMQBQ470B1AAQILI8CDlyTywGfBtCp,tos-cn-i-dy/54c3007eb326437a95b280506ddb58ca,manual_url,exact,high,exact_video_id_match,True,7609237272457710911,2026-05-10 15:11:11.261459
7609247736906452234,https://www.douyin.com/video/7609247736906452234,778107744424091,森斯SENSE,https://www.douyin.com/user/MS4wLjABAAAA5WzNtlXT7KKf5HDNacOnZNgx3QN8pJ6B_8Nz2KRrbJk,#流量明星 #娱乐圈 #影娱年味不打烊  #影娱漫谈编辑部 #影娱热点团,1771673400,2026-02-21 19:30:00,39091,6051,"['流量明星', '娱乐圈', '影娱年味不打烊', '影娱漫谈编辑部', '影娱热点团']",5,1772,306876,3339035,"🤖战略分析师| 投资人|古早留子
📸频道内容: 娱乐圈 资本圈 审美圈
📮商务: Sensebd001（需注明品牌）
⬇️粉丝群:第一时间接收作品动态",1,https://p9-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779606000&x-signature=DEASorxf%2F4jDVLxYwNH9SGZESGU%3D&from=327834062,MS4wLjAAAAAAR5oIJV1DAu_4ez5wVNNJ28GImC30bQbxRvheGDxqf_4fGhkdrUSWRpjLD7SEB8eq,7609247736906452234,7609247736906452234,,#流量明星 #娱乐圈 #影娱年味不打烊  #影娱漫谈编辑部 #影娱热点团,万字盘点流量男星变迁史，重温七年三代十二位顶流的潮起潮落 #流量明星 #娱乐圈 #影娱年味不打烊  #影娱漫谈编辑部 #影娱热点团,万字盘点流量男星变迁史，重温七年三代十二位顶流的潮起潮落 #流量明星 #娱乐圈 #影娱年味不打烊  #影娱漫谈编辑部 #影娱热点团,万字盘点流量男星变迁史，重温七年三代十二位顶流的潮起潮落,0,4,,0,False,False,0,0,1129,0,3810,4355,MS4wLjABAAAA5WzNtlXT7KKf5HDNacOnZNgx3QN8pJ6B_8Nz2KRrbJk,32768838293,32768838293,,,7609248730088229641,@森斯SENSE创作的原声,森斯SENSE,1772,778107744424091,森斯SENSE,False,image-cut-tos-priv/3419585ac3ef8a37e65fafc993c74b91,tos-cn-p-0015/oAmGIBALgQa3U7AAPuBML3QuyeenGeaCEv0Tdy,tos-cn-i-dy/d16b755f84284543a238c389a0634c27,640,360,720,720,720,720,tos-cn-p-0015/oAmGIBALgQa3U7AAPuBML3QuyeenGeaCEv0Tdy,tos-cn-i-dy/d16b755f84284543a238c389a0634c27,manual_url,exact,high,exact_video_id_match,True,7609247736906452234,2026-05-10 15:11:19.966245
7609249318403748281,https://www.douyin.com/video/7609249318403748281,2ce503f0-b65e-6724-d9af-abef700b6c96,我的,https://www.douyin.com/user/self?from_nav=1,,1778397031176,2026-05-10 15:10:31.176,,,[],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,318,,,manual_url,none,low,,False,,2026-05-10 15:11:29.441014
7609253689307450666,https://www.douyin.com/video/7609253689307450666,84580627559,鱼乐周剧场,https://www.douyin.com/user/MS4wLjABAAAAGjKNHxjkCZkvHOlbQoak8AfOMAzx94au5szDYGhfcv4,#深度解析 #雍正王朝 #焦晃 #康熙 #唐国强,1771678860,2026-02-21 21:01:00,507564,61981,"['深度解析', '雍正王朝', '焦晃', '康熙', '唐国强']",5,871,1346836,27002869,"之所以那么努力，
是因为想被你看见。
由于部分作品下架后补发，顺序有点乱，等补发完建合集，可以点开合集观看。",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779606000&x-signature=jqKJaqSJ9KLBby%2FmPVjcofZb60Q%3D&from=327834062,MS4wLjAAAAAABqiT6dppdeEwdz632wTnB6WCkRYgeZh5A_1CXHh3ZTaJlmGaBt8v_zspDSuAJf0o,7609253689307450666,7609253689307450666,,#深度解析 #雍正王朝 #焦晃 #康熙 #唐国强,【深度解析+精讲】雍正被逼入绝境，隆科多弑主之心暴露 #深度解析 #雍正王朝 #焦晃 #康熙 #唐国强,【深度解析+精讲】雍正被逼入绝境，隆科多弑主之心暴露 #深度解析 #雍正王朝 #焦晃 #康熙 #唐国强,【深度解析+精讲】雍正被逼入绝境，隆科多弑主之心暴露,0,4,,0,False,False,0,0,17109,1,6223,20091,MS4wLjABAAAAGjKNHxjkCZkvHOlbQoak8AfOMAzx94au5szDYGhfcv4,bb1103dd,277234287,,,7609254536108083978,@鱼乐周剧场创作的原声,鱼乐周剧场,871,84580627559,鱼乐周剧场,False,image-cut-tos-priv/1df9620f995fd6c722c82b616281b6ee,tos-cn-p-0015/osCAeJBQiUL9zgZYYeKQABnAJ6MIICBPg0LOJi,tos-cn-i-dy/8c9646303b50411aa03539f0ca062dd8,480,360,720,720,720,720,tos-cn-p-0015/osCAeJBQiUL9zgZYYeKQABnAJ6MIICBPg0LOJi,tos-cn-i-dy/8c9646303b50411aa03539f0ca062dd8,manual_url,exact,high,exact_video_id_match,True,7609253689307450666,2026-05-10 15:11:31.570490
7609256965910983089,https://www.douyin.com/video/7609256965910983089,2247013427066804,整治不开心,https://www.douyin.com/user/MS4wLjABAAAAEuqTJK8IMGo0ltHAPa8RFtuqBiDu7NBnaI5hqkrll3DsC1Iuiw-MWMmAtvQhFpur,四士同堂春晚封神级喜剧小品！他们的作品从不让人失望！#春晚 #喜剧 #小品,1771668202,2026-02-21 18:03:22,14617,5053,"['春晚', '喜剧', '小品']",3,1185,164798,1355568,有太多的不懂，就想问问,1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779606000&x-signature=jqKJaqSJ9KLBby%2FmPVjcofZb60Q%3D&from=327834062,MS4wLjAAAAAASFnP-e2NNK-Eyg38-wWRPtF4BVj7Mg3q1oduUyV_lglxXT2AfMS2VFtkKaKStbex,7607811768701685046,7609256965910983089,,四士同堂春晚封神级喜剧小品！他们的作品从不让人失望！#春晚 #喜剧 #小品,四士同堂春晚封神级喜剧小品！他们的作品从不让人失望！#春晚 #喜剧 #小品,四士同堂春晚封神级喜剧小品！他们的作品从不让人失望！#春晚 #喜剧 #小品,,0,4,CN,0,False,False,0,0,430,0,333,3980,MS4wLjABAAAAEuqTJK8IMGo0ltHAPa8RFtuqBiDu7NBnaI5hqkrll3DsC1Iuiw-MWMmAtvQhFpur,dyakvedk7w6a,3434702898,,,7609256996323314467,@整治不开心创作的原声,整治不开心,1185,2247013427066804,整治不开心,False,image-cut-tos-priv/ca6cc04fb0713779fa0b90e65a674503,tos-cn-p-0015c000-ce/oI2nHauIPmMZiAji2AB2BBMP5BaDZWgGPI8bI,tos-cn-i-0813c000-ce/ospzGpmJEWyYAFfE1AoIAwEAhaAmCYDvAQzf9x,640,360,720,720,720,720,tos-cn-p-0015c000-ce/oI2nHauIPmMZiAji2AB2BBMP5BaDZWgGPI8bI,tos-cn-i-0813c000-ce/ospzGpmJEWyYAFfE1AoIAwEAhaAmCYDvAQzf9x,manual_url,exact,high,exact_video_id_match,True,7609256965910983089,2026-05-10 15:11:39.889286
7609257947324068507,https://www.douyin.com/video/7609257947324068507,1161513499368653,钢琴奶奶-尹松,https://www.douyin.com/user/MS4wLjABAAAAo2A_-KkwAIdzMQsfZpIpcR016NPBwrxALuL3zWaY4Txq5-Pg0Ot_xWEmUOQOqmbS,钢琴奶奶 尹松：75岁，古典音乐家，国家一级演奏员，交响乐团钢琴家，上海音乐学院硕士。曾作为钢琴家参加了多次政府举办的重大演出-如国庆晚会、香港回归庆典晚会等 自2023年底才开始正式接触流行音乐#抖音乐评新势力 #剑来 #知我,1771668427,2026-02-21 18:07:07,58368,4521,"['抖音乐评新势力', '剑来', '知我']",3,619,659386,5209632,"🎹 国家一级演奏员
🎹 深圳交响乐团钢琴家
🎹 全国钢琴考级高级评委
🎹 上海音乐学院钢琴硕士
🎹 全国钢琴教材《新编儿童钢琴初步教程》编著者
🎹 萧邦钢琴艺术中心创始人
🎹 和大家分享❤️50年的钢琴教学经验
📖《新编儿童钢琴初步教程》启蒙篇，一级篇，二级篇
欢迎大家加入尹松老师粉丝群，一群二群三群已满请加四群。商务合作zhouxi1",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779606000&x-signature=jqKJaqSJ9KLBby%2FmPVjcofZb60Q%3D&from=327834062,MS4wLjAAAAAAGDkZT2fOwzZ_SMbGTjY4nDKz6Lx2hsK5MK0e2TyNgvKmmyMSd5a3-hiaEfPgPf60,7609257947324068507,7609257947324068507,,钢琴奶奶 尹松：75岁，古典音乐家，国家一级演奏员，交响乐团钢琴家，上海音乐学院硕士。曾作为钢琴家参加了多次政府举办的重大演出-如国庆晚会、香港回归庆典晚会等 自2023年底才开始正式接触流行音乐#抖音乐评新势力 #剑来 #知我,人生若失去知己，该当如何？钢琴奶奶赏析剑来《知我》 钢琴奶奶 尹松：75岁，古典音乐家，国家一级演奏员，交响乐团钢琴家，上海音乐学院硕士。曾作为钢琴家参加了多次政府举办的重大演出-如国庆晚会、香港回归庆典晚会等 自2023年底才开始正式接触流行音乐#抖音乐评新势力 #剑来 #知我,人生若失去知己，该当如何？钢琴奶奶赏析剑来《知我》 钢琴奶奶 尹松：75岁，古典音乐家，国家一级演奏员，交响乐团钢琴家，上海音乐学院硕士。曾作为钢琴家参加了多次政府举办的重大演出-如国庆晚会、香港回归庆典晚会等 自2023年底才开始正式接触流行音乐#抖音乐评新势力 #剑来 #知我,人生若失去知己，该当如何？钢琴奶奶赏析剑来《知我》,0,4,CN,0,False,False,0,0,2003,2,1546,3355,MS4wLjABAAAAo2A_-KkwAIdzMQsfZpIpcR016NPBwrxALuL3zWaY4Txq5-Pg0Ot_xWEmUOQOqmbS,gangqinnainai,4151670310,,,7609257898968419135,@钢琴奶奶-尹松创作的原声,钢琴奶奶-尹松,619,1161513499368653,钢琴奶奶-尹松,False,image-cut-tos-priv/5fe52e687e00ad70d4b7de37419ba426,tos-cn-p-0015/o88xPiHdDBqQxAQzIaTZPHIBiAZiaIgETImKW,tos-cn-i-0813c001/oQHzBf9kAi1NI8gaEA0giCOZEUeMAA5lCAnAuu,641,360,720,720,720,720,tos-cn-p-0015/o88xPiHdDBqQxAQzIaTZPHIBiAZiaIgETImKW,tos-cn-i-0813c001/oQHzBf9kAi1NI8gaEA0giCOZEUeMAA5lCAnAuu,manual_url,exact,high,exact_video_id_match,True,7609257947324068507,2026-05-10 15:11:53.895278
7609258186339812025,https://www.douyin.com/video/7609258186339812025,2ce503f0-b65e-6724-d9af-abef700b6c96,我的,https://www.douyin.com/user/self?from_nav=1,- 抖音电商直播间带货榜是根据真实数据进行排名的直播间排行榜，希望帮助消费者通过榜单找到正在直播的好商品，让选择更简单。直播间排名越靠前曝光机会越大。,1778397031176,2026-05-10 15:10:31.176,,,[],0,,,,,,,,,,,,榜单按照加入粉丝团、新增粉丝、送礼等互动行为综合排序，榜单值越高排名越靠前。,,,,,,,,,,,,,,,,,,,,,直播间带货榜,,,,,,,,,,,,,300,318,,,manual_url,none,low,,False,,2026-05-10 15:12:02.593415
7609258400518452465,https://www.douyin.com/video/7609258400518452465,215928050028804,听风漫馆,https://www.douyin.com/user/MS4wLjABAAAAi_e5brBUu5PQ1fOXAS_xxJiTW-DO3TSIEvMmlc1DkqA,#国漫作者团 #动漫编年史 #我在抖音看动漫 #动漫解说,1771668538,2026-02-21 18:08:58,4056,1243,"['国漫作者团', '动漫编年史', '我在抖音看动漫', '动漫解说']",4,84567,125347,2183927,享受生活，享受美食,1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779606000&x-signature=jqKJaqSJ9KLBby%2FmPVjcofZb60Q%3D&from=327834062,MS4wLjAAAAAAoeWULaPdCdSsfHG180T3L_PbPYhYMx5UxZFup94OVR7Z1ajlyU80l5R_wwzsXQqx,6991325345559432484,7609258400518452465,,#国漫作者团 #动漫编年史 #我在抖音看动漫 #动漫解说,引言,斗罗中不为人知的秘密，朱竹清和宁荣荣一起亲过唐三 #国漫作者团 #动漫编年史 #我在抖音看动漫 #动漫解说,斗罗中不为人知的秘密，朱竹清和宁荣荣一起亲过唐三,0,4,CN,0,False,False,0,0,110,0,42,565,MS4wLjABAAAAi_e5brBUu5PQ1fOXAS_xxJiTW-DO3TSIEvMmlc1DkqA,64991042446,64991042446,,,7609258390455470858,@听风漫馆创作的原声,听风漫馆,84,215928050028804,听风漫馆,False,image-cut-tos-priv/fd1088ef62af10677768ad11143e8fd7,tos-cn-p-0015c000-ce/okG8gX7WADS2vMfGQihTfHHeetQDZmPgACGZQE,tos-cn-i-0813c000-ce/o0GQEo6H5DADh5AmAYFfE9pACAGw3CGmIifEZE,640,360,720,720,720,720,tos-cn-p-0015c000-ce/okG8gX7WADS2vMfGQihTfHHeetQDZmPgACGZQE,tos-cn-i-0813c000-ce/o0GQEo6H5DADh5AmAYFfE9pACAGw3CGmIifEZE,manual_url,exact,high,exact_video_id_match,True,7609258400518452465,2026-05-10 15:12:04.755793
7609263711907342778,https://www.douyin.com/video/7609263711907342778,4241263233610217,乘黄旅行,https://www.douyin.com/user/MS4wLjABAAAADGCsV3s-eNNVrTIzF3ZEsCZ7Kmhnd7YLInX7bChw5ACQDDcH4uJHa0jaxr4vbrsh,一生只有一次，请好好爱自己，去看世界，看祖国的大好河山，开心过好每一天，就是对生命最好的致敬！#保持热爱奔赴山海 #西藏自驾游 #旅行 #人生的意义 #抖音生活分享计划,1771669769,2026-02-21 18:29:29,391415,62813,"['保持热爱奔赴山海', '西藏自驾游', '旅行', '人生的意义', '抖音生活分享计划']",5,59667,34055,450708,"★专注中高端人群国内及全球自驾旅行服务
★提供专业领队｜摄影｜司机｜医护等5A服务
★协同高端银发一族探求新生活时代人生价值
★川藏线 | 阿里 | 羌塘无人区 | 新疆，高端定制 | 精品小团",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779606000&x-signature=jqKJaqSJ9KLBby%2FmPVjcofZb60Q%3D&from=327834062,MS4wLjAAAAAAzJv-dTI8u49TfmkcysefZhek15Wx8bSO6_1hibsLvpvBN6fznylQkyWCRl5XPe4b,7609263711907342778,7609263711907342778,,一生只有一次，请好好爱自己，去看世界，看祖国的大好河山，开心过好每一天，就是对生命最好的致敬！#保持热爱奔赴山海 #西藏自驾游 #旅行 #人生的意义 #抖音生活分享计划,一生只有一次，请好好爱自己，去看世界，看祖国的大好河山，开心过好每一天，就是对生命最好的致敬！#保持热爱奔赴山海 #西藏自驾游 #旅行 #人生的意义 #抖音生活分享计划,一生只有一次，请好好爱自己，去看世界，看祖国的大好河山，开心过好每一天，就是对生命最好的致敬！#保持热爱奔赴山海 #西藏自驾游 #旅行 #人生的意义 #抖音生活分享计划,,0,4,CN,0,False,False,0,0,27966,0,30124,137217,MS4wLjABAAAADGCsV3s-eNNVrTIzF3ZEsCZ7Kmhnd7YLInX7bChw5ACQDDcH4uJHa0jaxr4vbrsh,57606589273,57606589273,,,7609263573860125455,@乘黄旅行创作的原声,乘黄旅行,59,4241263233610217,乘黄旅行,False,image-cut-tos-priv/740f875865cf9c4e5621d2a9d4dc45e8,tos-cn-p-0015c000-ce/osBCCtKf9pEkunEGBnDZciFY4QhmwAnQruifQA,tos-cn-i-0813c000-ce/oMSZoaQIPmDZiAkiAAB8JxMB2ApAZCiOPpACE,640,360,720,720,720,720,tos-cn-p-0015c000-ce/osBCCtKf9pEkunEGBnDZciFY4QhmwAnQruifQA,tos-cn-i-0813c000-ce/oMSZoaQIPmDZiAkiAAB8JxMB2ApAZCiOPpACE,manual_url,exact,high,exact_video_id_match,True,7609263711907342778,2026-05-10 15:12:10.847846
