video_id,page_url,author_id,nickname,author_page_url,desc_text,create_time,publish_time_std,digg_count,collect_count,hashtag_list,hashtag_count,duration_ms,follower_count,total_favorited,signature,author_verification_type,cover_url_list,sec_item_id,group_id,comment_gid,share_url,caption,desc,preview_title,item_title,aweme_type,media_type,region,is_top,is_ads,is_life_item,original,play_count,recommend_count,admire_count,comment_count,share_count,sec_uid,unique_id,short_id,custom_verify,enterprise_verify_reason,music_id,music_title,music_author,music_duration,music_owner_id,music_owner_nickname,is_original_sound,cover_uri,origin_cover_uri,dynamic_cover_uri,origin_cover_width,origin_cover_height,dynamic_cover_width,dynamic_cover_height,video_width,video_height,origin_cover_url_list,dynamic_cover_url_list,source_entry,match_type,confidence,selected_reason,is_primary_match,matched_object_id,crawl_time
7609234531203206446,https://www.douyin.com/video/7609234531203206446,3003498597980412,驱动笑颜,https://www.douyin.com/user/MS4wLjABAAAAa6-MO0gIaJsMM8ewJ1tbV-PXtm_w7Ci7nSB5ubEwvbDp6OgWcf2XCmRTZ1TSuKVv,#动漫解说#goat#百合#福瑞#动物世界,1771663055,2026-02-21 16:37:35,18507,6565,"['动漫解说', 'goat', '百合', '福瑞', '动物世界']",5,403,89247,3068493,"二次元，你要自信！
抖音群:522178164726
商务合作vx:qudongxiaoyan
@鸽子型驱动 ←主要用来分享日常",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779616800&x-signature=CVOHhEzpGVD%2FDZykxYNOx6i5iD0%3D&from=327834062,MS4wLjAAAAAADPf1JD3AygZ--7Ac_EV-lED8kjoTaOi3EXdL4XFJWLTUVZEvNulHQvgPFIhILzp6,7609227284020481306,7609234531203206446,,#动漫解说#goat#百合#福瑞#动物世界,引言,我去，扫福瑞！人类至上！逆天神番《西顿学园》到底讲了什么？？ #动漫解说#goat#百合#福瑞#动物世界,我去，扫福瑞！人类至上！逆天神番《西顿学园》到底讲了什么？？,0,4,,0,False,False,0,0,806,0,347,4754,MS4wLjABAAAAa6-MO0gIaJsMM8ewJ1tbV-PXtm_w7Ci7nSB5ubEwvbDp6OgWcf2XCmRTZ1TSuKVv,27773304443,3547086123,,,7609234807926917915,@驱动笑颜创作的原声,驱动笑颜,403,3003498597980412,驱动笑颜,False,image-cut-tos-priv/e1bc01cc4698cea5a150d4c2fe7101b2,tos-cn-p-0015/o4FvmIawGIIrOBQK6lmt8AqiBZklaAbtivvPZ,tos-cn-i-dy/629f26b58f9e4f08a586511c6c595600,640,360,720,720,720,720,tos-cn-p-0015/o4FvmIawGIIrOBQK6lmt8AqiBZklaAbtivvPZ,tos-cn-i-dy/629f26b58f9e4f08a586511c6c595600,manual_url,exact,high,exact_video_id_match,True,7609234531203206446,2026-05-10 18:09:35.907411
7609237272457710911,https://www.douyin.com/video/7609237272457710911,1925940838412859,正说清代十二朝,https://www.douyin.com/user/MS4wLjABAAAAHqoB8cnJvWk99rwPVUpgAJIrcFaIvS_iufoYZGn5E7FEfYl3aLZ2TFEdFLt-nuss,#因为一个片段看了整部剧 #我的观影报告 #人民的名义,1771663743,2026-02-21 16:49:03,106066,10759,"['因为一个片段看了整部剧', '我的观影报告', '人民的名义']",3,1110,6032852,41526741,"经典影视，辛辣解说
我们看的就不是电视剧…",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779616800&x-signature=CVOHhEzpGVD%2FDZykxYNOx6i5iD0%3D&from=327834062,MS4wLjAAAAAAlY8KFzRnpKiVkT9-WS9ZU7I1Q-yNq9Ip0gffVQnRUT-Bm0UkDDLI_ZQPaDKrkm8h,7609237272457710911,7609237272457710911,,#因为一个片段看了整部剧 #我的观影报告 #人民的名义,《人民的名义》：高育良倒台，沙瑞金为何没有胜利的喜悦？ #因为一个片段看了整部剧 #我的观影报告 #人民的名义,《人民的名义》：高育良倒台，沙瑞金为何没有胜利的喜悦？ #因为一个片段看了整部剧 #我的观影报告 #人民的名义,《人民的名义》：高育良倒台，沙瑞金为何没有胜利的喜悦？,0,4,,0,False,False,0,0,3561,2,3694,3301,MS4wLjABAAAAHqoB8cnJvWk99rwPVUpgAJIrcFaIvS_iufoYZGn5E7FEfYl3aLZ2TFEdFLt-nuss,JSNO.00001,3433549772,,,7609238116561390345,@正说清代十二朝创作的原声,正说清代十二朝,1110,1925940838412859,正说清代十二朝,False,image-cut-tos-priv/15b19d99f4a3071f3eb0b10ddb371dde,tos-cn-p-0015/ow2c9AeeEMQBQ470B1AAQILI8CDlyTywGfBtCp,tos-cn-i-dy/54c3007eb326437a95b280506ddb58ca,640,360,720,720,720,720,tos-cn-p-0015/ow2c9AeeEMQBQ470B1AAQILI8CDlyTywGfBtCp,tos-cn-i-dy/54c3007eb326437a95b280506ddb58ca,manual_url,exact,high,exact_video_id_match,True,7609237272457710911,2026-05-10 18:09:46.960114
7609247736906452234,https://www.douyin.com/video/7609247736906452234,778107744424091,森斯SENSE,https://www.douyin.com/user/MS4wLjABAAAA5WzNtlXT7KKf5HDNacOnZNgx3QN8pJ6B_8Nz2KRrbJk,#流量明星 #娱乐圈 #影娱年味不打烊  #影娱漫谈编辑部 #影娱热点团,1771673400,2026-02-21 19:30:00,39100,6051,"['流量明星', '娱乐圈', '影娱年味不打烊', '影娱漫谈编辑部', '影娱热点团']",5,1772,306879,3339201,"🤖战略分析师| 投资人|古早留子
📸频道内容: 娱乐圈 资本圈 审美圈
📮商务: Sensebd001（需注明品牌）
⬇️粉丝群:第一时间接收作品动态",1,https://p9-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779616800&x-signature=gw1NPbrtEB1OKGLee4yRrhASt4E%3D&from=327834062,MS4wLjAAAAAAR5oIJV1DAu_4ez5wVNNJ28GImC30bQbxRvheGDxqf_4fGhkdrUSWRpjLD7SEB8eq,7609247736906452234,7609247736906452234,,#流量明星 #娱乐圈 #影娱年味不打烊  #影娱漫谈编辑部 #影娱热点团,万字盘点流量男星变迁史，重温七年三代十二位顶流的潮起潮落 #流量明星 #娱乐圈 #影娱年味不打烊  #影娱漫谈编辑部 #影娱热点团,万字盘点流量男星变迁史，重温七年三代十二位顶流的潮起潮落 #流量明星 #娱乐圈 #影娱年味不打烊  #影娱漫谈编辑部 #影娱热点团,万字盘点流量男星变迁史，重温七年三代十二位顶流的潮起潮落,0,4,,0,False,False,0,0,1129,0,3810,4355,MS4wLjABAAAA5WzNtlXT7KKf5HDNacOnZNgx3QN8pJ6B_8Nz2KRrbJk,32768838293,32768838293,,,7609248730088229641,@森斯SENSE创作的原声,森斯SENSE,1772,778107744424091,森斯SENSE,False,image-cut-tos-priv/3419585ac3ef8a37e65fafc993c74b91,tos-cn-p-0015/oAmGIBALgQa3U7AAPuBML3QuyeenGeaCEv0Tdy,tos-cn-i-dy/d16b755f84284543a238c389a0634c27,640,360,720,720,720,720,tos-cn-p-0015/oAmGIBALgQa3U7AAPuBML3QuyeenGeaCEv0Tdy,tos-cn-i-dy/d16b755f84284543a238c389a0634c27,manual_url,exact,high,exact_video_id_match,True,7609247736906452234,2026-05-10 18:10:01.658900
7609249318403748281,https://www.douyin.com/video/7609249318403748281,96598170718,涛弟爱吃鱼-吃鱼大队,https://www.douyin.com/user/MS4wLjABAAAA9R2Z4bGmzu-uc_7wUqy4upGnbELXRcs-ioEZkgNpIYE,#美食分享 #红烧排骨#抖音美食 #抖音美食推荐官,1771666419,2026-02-21 17:33:39,9611,1974,"['美食分享', '红烧排骨', '抖音美食', '抖音美食推荐官']",4,24914,1423016,22808404,谢谢你的关注。美食博主。                                                                    商务d444032215星图合作（其他勿扰）,1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779616800&x-signature=CVOHhEzpGVD%2FDZykxYNOx6i5iD0%3D&from=327834062,MS4wLjAAAAAA9cpYZ6Q_qz1xvqX-DEj0HWCLynbg1nfl1X_--H5l-OeAArUzOy4gV4mXh0GEenpc,7609249318403748281,7609249318403748281,,#美食分享 #红烧排骨#抖音美食 #抖音美食推荐官,#美食分享 #红烧排骨#抖音美食 #抖音美食推荐官,#美食分享 #红烧排骨#抖音美食 #抖音美食推荐官,,0,4,CN,0,False,False,0,0,250,0,70,962,MS4wLjABAAAA9R2Z4bGmzu-uc_7wUqy4upGnbELXRcs-ioEZkgNpIYE,woxiangwo693,4139788043,,,7609249258809723648,@涛弟爱吃鱼-吃鱼大队创作的原声,涛弟爱吃鱼-吃鱼大队,24,96598170718,涛弟爱吃鱼-吃鱼大队,False,image-cut-tos-priv/2a3b48af660e33277e8c373603021570,tos-cn-p-0015c000-ce/oYxi9pL8fABMDRDZAfXyvWQwSF9VXmOgnnEQEU,tos-cn-p-0015c000-ce/oYpGLMlseHEBiJelgKneIeoz47yGMgAivmPtAf,360,640,720,720,720,720,tos-cn-p-0015c000-ce/oYxi9pL8fABMDRDZAfXyvWQwSF9VXmOgnnEQEU,tos-cn-p-0015c000-ce/oYpGLMlseHEBiJelgKneIeoz47yGMgAivmPtAf,manual_url,exact,high,exact_video_id_match,True,7609249318403748281,2026-05-10 18:10:19.450284
7609253689307450666,https://www.douyin.com/video/7609253689307450666,84580627559,鱼乐周剧场,https://www.douyin.com/user/MS4wLjABAAAAGjKNHxjkCZkvHOlbQoak8AfOMAzx94au5szDYGhfcv4,#深度解析 #雍正王朝 #焦晃 #康熙 #唐国强,1771678860,2026-02-21 21:01:00,507711,61993,"['深度解析', '雍正王朝', '焦晃', '康熙', '唐国强']",5,871,1347086,27006550,"之所以那么努力，
是因为想被你看见。
由于部分作品下架后补发，顺序有点乱，等补发完建合集，可以点开合集观看。",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779616800&x-signature=CVOHhEzpGVD%2FDZykxYNOx6i5iD0%3D&from=327834062,MS4wLjAAAAAABqiT6dppdeEwdz632wTnB6WCkRYgeZh5A_1CXHh3ZTaJlmGaBt8v_zspDSuAJf0o,7609253689307450666,7609253689307450666,,#深度解析 #雍正王朝 #焦晃 #康熙 #唐国强,【深度解析+精讲】雍正被逼入绝境，隆科多弑主之心暴露 #深度解析 #雍正王朝 #焦晃 #康熙 #唐国强,【深度解析+精讲】雍正被逼入绝境，隆科多弑主之心暴露 #深度解析 #雍正王朝 #焦晃 #康熙 #唐国强,【深度解析+精讲】雍正被逼入绝境，隆科多弑主之心暴露,0,4,,0,False,False,0,0,17116,1,6226,20095,MS4wLjABAAAAGjKNHxjkCZkvHOlbQoak8AfOMAzx94au5szDYGhfcv4,bb1103dd,277234287,,,7609254536108083978,@鱼乐周剧场创作的原声,鱼乐周剧场,871,84580627559,鱼乐周剧场,False,image-cut-tos-priv/1df9620f995fd6c722c82b616281b6ee,tos-cn-p-0015/osCAeJBQiUL9zgZYYeKQABnAJ6MIICBPg0LOJi,tos-cn-i-dy/8c9646303b50411aa03539f0ca062dd8,480,360,720,720,720,720,tos-cn-p-0015/osCAeJBQiUL9zgZYYeKQABnAJ6MIICBPg0LOJi,tos-cn-i-dy/8c9646303b50411aa03539f0ca062dd8,manual_url,exact,high,exact_video_id_match,True,7609253689307450666,2026-05-10 18:10:34.969579
7609256965910983089,https://www.douyin.com/video/7609256965910983089,1344034170214019,已读乱回,36047680442,四士同堂春晚封神级喜剧小品！他们的作品从不让人失望！#春晚 #喜剧 #小品,1773879275,2026-03-19 08:14:35,119,5054,[],0,1185,164797,1355583,有太多的不懂，就想问问,1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779616800&x-signature=CVOHhEzpGVD%2FDZykxYNOx6i5iD0%3D&from=327834062,MS4wLjAAAAAASFnP-e2NNK-Eyg38-wWRPtF4BVj7Mg3q1oduUyV_lglxXT2AfMS2VFtkKaKStbex,7607811768701685046,7609256965910983089,,四士同堂春晚封神级喜剧小品！他们的作品从不让人失望！#春晚 #喜剧 #小品,四士同堂春晚封神级喜剧小品！他们的作品从不让人失望！#春晚 #喜剧 #小品,四士同堂春晚封神级喜剧小品！他们的作品从不让人失望！#春晚 #喜剧 #小品,,0,4,CN,0,False,False,0,0,431,0,333,3981,MS4wLjABAAAAUfVDYkg6mlxsLehC46HiwnAgf0tYr2_sKuuM66EMOf8PIwsp2zqGJVBy7rLG2Ghy,36047680442,36047680442,,,7609256996323314467,@整治不开心创作的原声,整治不开心,1185,2247013427066804,整治不开心,False,image-cut-tos-priv/ca6cc04fb0713779fa0b90e65a674503,tos-cn-p-0015c000-ce/oI2nHauIPmMZiAji2AB2BBMP5BaDZWgGPI8bI,tos-cn-i-0813c000-ce/ospzGpmJEWyYAFfE1AoIAwEAhaAmCYDvAQzf9x,640,360,720,720,720,720,tos-cn-p-0015c000-ce/oI2nHauIPmMZiAji2AB2BBMP5BaDZWgGPI8bI,tos-cn-i-0813c000-ce/ospzGpmJEWyYAFfE1AoIAwEAhaAmCYDvAQzf9x,manual_url,exact,high,exact_video_id_match,True,7609256965910983089,2026-05-10 18:10:49.467392
7609257947324068507,https://www.douyin.com/video/7609257947324068507,2326981041464183,陀螺,59613055630,钢琴奶奶 尹松：75岁，古典音乐家，国家一级演奏员，交响乐团钢琴家，上海音乐学院硕士。曾作为钢琴家参加了多次政府举办的重大演出-如国庆晚会、香港回归庆典晚会等 自2023年底才开始正式接触流行音乐#抖音乐评新势力 #剑来 #知我,1771673315,2026-02-21 19:28:35,3942,4522,[],0,619,659374,5209836,"🎹 国家一级演奏员
🎹 深圳交响乐团钢琴家
🎹 全国钢琴考级高级评委
🎹 上海音乐学院钢琴硕士
🎹 全国钢琴教材《新编儿童钢琴初步教程》编著者
🎹 萧邦钢琴艺术中心创始人
🎹 和大家分享❤️50年的钢琴教学经验
📖《新编儿童钢琴初步教程》启蒙篇，一级篇，二级篇
欢迎大家加入尹松老师粉丝群，一群二群三群已满请加四群。商务合作zhouxi1",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779616800&x-signature=CVOHhEzpGVD%2FDZykxYNOx6i5iD0%3D&from=327834062,MS4wLjAAAAAAGDkZT2fOwzZ_SMbGTjY4nDKz6Lx2hsK5MK0e2TyNgvKmmyMSd5a3-hiaEfPgPf60,7609257947324068507,7609257947324068507,,钢琴奶奶 尹松：75岁，古典音乐家，国家一级演奏员，交响乐团钢琴家，上海音乐学院硕士。曾作为钢琴家参加了多次政府举办的重大演出-如国庆晚会、香港回归庆典晚会等 自2023年底才开始正式接触流行音乐#抖音乐评新势力 #剑来 #知我,人生若失去知己，该当如何？钢琴奶奶赏析剑来《知我》 钢琴奶奶 尹松：75岁，古典音乐家，国家一级演奏员，交响乐团钢琴家，上海音乐学院硕士。曾作为钢琴家参加了多次政府举办的重大演出-如国庆晚会、香港回归庆典晚会等 自2023年底才开始正式接触流行音乐#抖音乐评新势力 #剑来 #知我,人生若失去知己，该当如何？钢琴奶奶赏析剑来《知我》 钢琴奶奶 尹松：75岁，古典音乐家，国家一级演奏员，交响乐团钢琴家，上海音乐学院硕士。曾作为钢琴家参加了多次政府举办的重大演出-如国庆晚会、香港回归庆典晚会等 自2023年底才开始正式接触流行音乐#抖音乐评新势力 #剑来 #知我,人生若失去知己，该当如何？钢琴奶奶赏析剑来《知我》,0,4,CN,0,False,False,0,0,2004,2,1547,3357,MS4wLjABAAAAyM4GhReQLSgQjvvlJlTe835EW55rR4NOk1zBIlTzCckkXUNUayaQ-_sv2SnoND_x,59613055630,59613055630,,,7609257898968419135,@钢琴奶奶-尹松创作的原声,钢琴奶奶-尹松,619,1161513499368653,钢琴奶奶-尹松,False,image-cut-tos-priv/5fe52e687e00ad70d4b7de37419ba426,tos-cn-p-0015/o88xPiHdDBqQxAQzIaTZPHIBiAZiaIgETImKW,tos-cn-i-0813c001/oQHzBf9kAi1NI8gaEA0giCOZEUeMAA5lCAnAuu,641,360,720,720,720,720,tos-cn-p-0015/o88xPiHdDBqQxAQzIaTZPHIBiAZiaIgETImKW,tos-cn-i-0813c001/oQHzBf9kAi1NI8gaEA0giCOZEUeMAA5lCAnAuu,manual_url,exact,high,exact_video_id_match,True,7609257947324068507,2026-05-10 18:11:07.476437
7609258186339812025,https://www.douyin.com/video/7609258186339812025,108367065205,春暖花开,,#重庆旅游推荐 #魔都重庆 轻轨穿楼而过，索道飞渡长江，洪崖洞的灯火点亮童话。导航会迷路，你以为你在一楼，有可能是二十二楼，这就是重庆#山城重庆 #总要去趟重庆吧 #重庆是一座来了就走不出去的城市,1777937668,2026-05-05 07:34:28,0,1997,[],0,88100,46619,519558,热爱生活，热爱分享！一生很短，开心就好！,1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779616800&x-signature=CVOHhEzpGVD%2FDZykxYNOx6i5iD0%3D&from=327834062,MS4wLjAAAAAAcgg3kGJJo_wiDkPFJcQk80DUekAU5GTD_S1pDxtw9EubrrWHImRE52XplR8tuMXm,7609258186339812025,7609258186339812025,,#重庆旅游推荐 #魔都重庆 轻轨穿楼而过，索道飞渡长江，洪崖洞的灯火点亮童话。导航会迷路，你以为你在一楼，有可能是二十二楼，这就是重庆#山城重庆 #总要去趟重庆吧 #重庆是一座来了就走不出去的城市,#重庆旅游推荐 #魔都重庆 轻轨穿楼而过，索道飞渡长江，洪崖洞的灯火点亮童话。导航会迷路，你以为你在一楼，有可能是二十二楼，这就是重庆#山城重庆 #总要去趟重庆吧 #重庆是一座来了就走不出去的城市,#重庆旅游推荐 #魔都重庆 轻轨穿楼而过，索道飞渡长江，洪崖洞的灯火点亮童话。导航会迷路，你以为你在一楼，有可能是二十二楼，这就是重庆#山城重庆 #总要去趟重庆吧 #重庆是一座来了就走不出去的城市,,0,4,CN,0,False,False,0,0,286,0,375,1438,MS4wLjABAAAA3K0H2BnkkkXyqPl9IgJoMscOaOTFOX24CMGsLEDw4r4,,1805511829,,,7320554507255532298,@巴山渝水创作的原声,巴山渝水,89,89383389636,巴山渝水,False,image-cut-tos-priv/e2b7e06b8df013b40cefcaa629474261,tos-cn-p-0015c000-ce/os0KIZvAABiQLwW2KhDBfiA2HEoAzInYeMzwyC,tos-cn-p-0015c000-ce/oIIdVeB07zZhHiLI2KCBAwEAovEfAzYcwIHniM,360,803,720,720,720,720,tos-cn-p-0015c000-ce/os0KIZvAABiQLwW2KhDBfiA2HEoAzInYeMzwyC,tos-cn-p-0015c000-ce/oIIdVeB07zZhHiLI2KCBAwEAovEfAzYcwIHniM,manual_url,exact,high,exact_video_id_match,True,7609258186339812025,2026-05-10 18:11:21.165595
7609258400518452465,https://www.douyin.com/video/7609258400518452465,1963044461632440,ᅟ,60494404620,#国漫作者团 #动漫编年史 #我在抖音看动漫 #动漫解说,1772198722,2026-02-27 21:25:22,6,1246,[],0,84567,125357,2184760,享受生活，享受美食,1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779616800&x-signature=CVOHhEzpGVD%2FDZykxYNOx6i5iD0%3D&from=327834062,MS4wLjAAAAAAoeWULaPdCdSsfHG180T3L_PbPYhYMx5UxZFup94OVR7Z1ajlyU80l5R_wwzsXQqx,6991325345559432484,7609258400518452465,,#国漫作者团 #动漫编年史 #我在抖音看动漫 #动漫解说,引言,斗罗中不为人知的秘密，朱竹清和宁荣荣一起亲过唐三 #国漫作者团 #动漫编年史 #我在抖音看动漫 #动漫解说,斗罗中不为人知的秘密，朱竹清和宁荣荣一起亲过唐三,0,4,CN,0,False,False,0,0,110,0,42,565,MS4wLjABAAAANkEI71kJxInk4hD-Tm1xDm7J8-FZXKYdSok5vQvJNvIzMGqK-v2Jj1aqE7c92fQx,60494404620,60494404620,,,7609258390455470858,@听风漫馆创作的原声,听风漫馆,84,215928050028804,听风漫馆,False,image-cut-tos-priv/fd1088ef62af10677768ad11143e8fd7,tos-cn-p-0015c000-ce/okG8gX7WADS2vMfGQihTfHHeetQDZmPgACGZQE,tos-cn-i-0813c000-ce/o0GQEo6H5DADh5AmAYFfE9pACAGw3CGmIifEZE,640,360,720,720,720,720,tos-cn-p-0015c000-ce/okG8gX7WADS2vMfGQihTfHHeetQDZmPgACGZQE,tos-cn-i-0813c000-ce/o0GQEo6H5DADh5AmAYFfE9pACAGw3CGmIifEZE,manual_url,exact,high,exact_video_id_match,True,7609258400518452465,2026-05-10 18:11:36.025523
7609263711907342778,https://www.douyin.com/video/7609263711907342778,c906bfc9-d73b-3b8e-b916-3fcab1e51867,我的,https://www.douyin.com/user/self?from_nav=1,- 抖音电商直播间带货榜是根据真实数据进行排名的直播间排行榜，希望帮助消费者通过榜单找到正在直播的好商品，让选择更简单。直播间排名越靠前曝光机会越大。,1778407916779,2026-05-10 18:11:56.779,,,[],0,,,,,,,,,,,,榜单按照加入粉丝团、新增粉丝、送礼等互动行为综合排序，榜单值越高排名越靠前。,,,,,,,,,,,,,,,,,,,,,直播间带货榜,,,,,,,,,,,,,300,318,,,manual_url,none,low,,False,,2026-05-10 18:11:49.643434
