video_id,crawl_time,music_id,music_mid,music_title,music_author,music_owner_id,music_owner_nickname,music_duration,music_shoot_duration,is_original_sound,is_commerce_music,music_status,music_collect_count,music_cover_url_list,music_play_url_list
7609234531203206446,2026-05-10 18:09:35.907411,7609234807926917915,,@驱动笑颜创作的原声,驱动笑颜,3003498597980412,驱动笑颜,403,,False,,,,,
7609237272457710911,2026-05-10 18:09:46.960114,7609238116561390345,,@正说清代十二朝创作的原声,正说清代十二朝,1925940838412859,正说清代十二朝,1110,,False,,,,,
7609247736906452234,2026-05-10 18:10:01.658900,7609248730088229641,,@森斯SENSE创作的原声,森斯SENSE,778107744424091,森斯SENSE,1772,,False,,,,,
7609249318403748281,2026-05-10 18:10:19.450284,7609249258809723648,,@涛弟爱吃鱼-吃鱼大队创作的原声,涛弟爱吃鱼-吃鱼大队,96598170718,涛弟爱吃鱼-吃鱼大队,24,,False,,,,,
7609253689307450666,2026-05-10 18:10:34.969579,7609254536108083978,,@鱼乐周剧场创作的原声,鱼乐周剧场,84580627559,鱼乐周剧场,871,,False,,,,,
7609256965910983089,2026-05-10 18:10:49.467392,7609256996323314467,,@整治不开心创作的原声,整治不开心,2247013427066804,整治不开心,1185,,False,,,,,
7609257947324068507,2026-05-10 18:11:07.476437,7609257898968419135,,@钢琴奶奶-尹松创作的原声,钢琴奶奶-尹松,1161513499368653,钢琴奶奶-尹松,619,,False,,,,,
7609258186339812025,2026-05-10 18:11:21.165595,7320554507255532298,,@巴山渝水创作的原声,巴山渝水,89383389636,巴山渝水,89,,False,,,,,
7609258400518452465,2026-05-10 18:11:36.025523,7609258390455470858,,@听风漫馆创作的原声,听风漫馆,215928050028804,听风漫馆,84,,False,,,,,
7609263711907342778,2026-05-10 18:11:49.643434,,,直播间带货榜,,,,,,,,,,,
7609264892156276328,2026-05-10 18:11:56.429521,7609265306070649610,,素颜 0.8（Playboy Remix）,暴躁女王,3584029020133847,暴躁女王,1707,,False,,,,,
7609270477764201728,2026-05-10 18:12:04.035979,7609271436805311295,,@一哥影视创作的原声,一哥影视,87255817409,一哥影视,549,,False,,,,,
7609274603249615993,2026-05-10 18:12:12.580924,7609274577008511779,,@秋遗郁创作的原声,秋遗郁,1876189917221272,秋遗郁,26,,False,,,,,
7609276716301581989,2026-05-10 18:12:18.401772,7609276569844091683,,@凡末创作的原声,凡末,7544224382656119867,凡末,35,,False,,,,,
