video_id,page_url,author_id,author_name,author_page_url,desc_text,create_time,publish_time_std,digg_count,comment_count_raw,share_count_raw,collect_count,hashtag_list,hashtag_count,origin_cover_url,music_name,duration_ms,author_follower_count,author_total_favorited,author_signature,author_verification_type,cover_url_list,dynamic_cover_url,source_entry,match_type,confidence,selected_reason,is_primary_match,matched_object_id,crawl_time
7626039783856311604,https://www.douyin.com/video/7626039783856311604,3151644576458712,野兽中文配音Mr,https://www.douyin.com/user/MS4wLjABAAAAhRrAznRjSkISnt8iGt4o30kj8fBqMM2be0Vn5w_1ufaHU-wwIWVXENymt3bHCqu5,#mrbeast #野兽先生 #野兽游戏,1775611801,2026-04-08 09:30:01,11346,399,873,7413,"['mrbeast', '野兽先生', '野兽游戏']",3,"{'height': 360, 'uri': 'tos-cn-p-0015/o80hiTIriLUkAQVBIPABxhatUAI4vESt4Iuid', 'url_list': ['https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/o80hiTIriLUkAQVBIPABxhatUAI4vESt4Iuid~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=%2Bk%2BrMh7pipuV3THHscXkyogpsIc%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202604271124122D9203992358926C9407', 'https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/o80hiTIriLUkAQVBIPABxhatUAI4vESt4Iuid~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=euSx2Hn1NEzslfHBaIZqxSf%2F0FU%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202604271124122D9203992358926C9407'], 'width': 640}",@野兽中文配音Mr创作的原声,981,492633,1415472,"这里是MrBeast野兽先生中文版
《MrBeast》综艺挑战系列定时更新
希望你们喜欢这里的各种挑战视频
如果你想看更多新鲜有趣的内容，欢迎关注
视频全是搬运油管野兽先生",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778468400&x-signature=ng901sc78pLcU2Uko3Nc6gyqB6o%3D&from=327834062,tos-cn-i-dy/492adb10cf594bf28347065ae76a38a4,manual_url,exact,high,exact_video_id_match,True,7626039783856311604,2026-04-27 11:24:03.571820
7626119147679665427,https://www.douyin.com/video/7626119147679665427,62661317303,本格动漫屋,https://www.douyin.com/user/MS4wLjABAAAATgtXKGx01iVvf3bwQuRNB_Z8o8XlGIQ0-AK9AV6dFug,#新番推荐 #转生成为勇者的肋骨,1775594256,2026-04-08 04:37:36,29409,562,12386,5329,"['新番推荐', '转生成为勇者的肋骨']",2,"{'height': 360, 'uri': 'tos-cn-p-0015/o4d3AV2IvxQsZIai5xARdIAIwPiBciA2qaVAb', 'url_list': ['https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/o4d3AV2IvxQsZIai5xARdIAIwPiBciA2qaVAb~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=U4e05OPN7XL%2FJjOH65MBGmm9HMw%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202604271124209E8AE0A2F0EB576DE255', 'https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/o4d3AV2IvxQsZIai5xARdIAIwPiBciA2qaVAb~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=eoIGA0R1CMiYIzJGcgt9lX8DcsY%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202604271124209E8AE0A2F0EB576DE255'], 'width': 640}",@本格动漫屋创作的原声,225267,47510,1657138,"主页混乱烦请查看合集
新番/漫画穿插更新
视频没了就是被下架了
洗稿搬运必究",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778468400&x-signature=ng901sc78pLcU2Uko3Nc6gyqB6o%3D&from=327834062,tos-cn-i-dy/a52f6dc7df3e43f9b13cbcc061c4c9c8,manual_url,exact,high,exact_video_id_match,True,7626119147679665427,2026-04-27 11:24:12.053521
7626232419351317796,https://www.douyin.com/video/7626232419351317796,703284873011213,海风,https://www.douyin.com/user/MS4wLjABAAAAWxTaesMnKSrlJ2UjZR2I_zH1gb5Sx8DHfQOKcjNHf28,#青年创作者成长计划 #交换世界计划 #环球旅行 #勇闯东南亚 #越南,1775620608,2026-04-08 11:56:48,95088,3019,105255,9216,"['青年创作者成长计划', '交换世界计划', '环球旅行', '勇闯东南亚', '越南']",5,"{'height': 360, 'uri': 'tos-cn-p-0015/oErDX3ZvAdAiP30uOPWwBVHTBaIXIrIQgCoiT', 'url_list': ['https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oErDX3ZvAdAiP30uOPWwBVHTBaIXIrIQgCoiT~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=0FpHPgEGGMeieM15Qlax5oiWcRY%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202604271124289D387379B6D18158D319', 'https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/oErDX3ZvAdAiP30uOPWwBVHTBaIXIrIQgCoiT~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=Lb1ppYCwjSivRLRpjmxiwIzPgLI%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202604271124289D387379B6D18158D319'], 'width': 640}",@海风创作的原声,689,93868,1257288,"停在港湾的船最安全
但这不是造船的意义🚢",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778468400&x-signature=ng901sc78pLcU2Uko3Nc6gyqB6o%3D&from=327834062,tos-cn-i-dy/b597350d8cea47fdb75a189c42c1a222,manual_url,exact,high,exact_video_id_match,True,7626232419351317796,2026-04-27 11:24:20.037536
7626285740250418473,https://www.douyin.com/video/7626285740250418473,7578804824733467685,杯弓舌瘾,https://www.douyin.com/user/MS4wLjABAAAAAt1ie7aZDvr8pxUFz1-DtHS-CakI2BvSMtdNEsLUpxzd_DzL9fRkCwEOHXyyxveg,#青年创作者成长计划 #肯德基 #嫩牛五方 #雪顶咖啡 #涨知识,1775640300,2026-04-08 17:25:00,2083,258,541,486,"['青年创作者成长计划', '肯德基', '嫩牛五方', '雪顶咖啡', '涨知识']",5,"{'height': 360, 'uri': 'tos-cn-p-0015/oIeT9T7eBxGriseIKBLErgDQBoEsgAC7AUGGcA', 'url_list': ['https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oIeT9T7eBxGriseIKBLErgDQBoEsgAC7AUGGcA~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=lRJz0TxR79X1ICHl14bpPtlANMs%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427112434641FE0EEB981C573DD9D', 'https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/oIeT9T7eBxGriseIKBLErgDQBoEsgAC7AUGGcA~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=2wlzxqGB25iwUxsdrynVAy5euBs%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427112434641FE0EEB981C573DD9D'], 'width': 640}",@杯弓舌瘾创作的原声,185319,23631,289176,什么都懂一点！,1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778468400&x-signature=ng901sc78pLcU2Uko3Nc6gyqB6o%3D&from=327834062,tos-cn-i-dy/c31956ed6a244b48b1bac7bfee3d6daf,manual_url,exact,high,exact_video_id_match,True,7626285740250418473,2026-04-27 11:24:26.743830
7626294890775145403,https://www.douyin.com/video/7626294890775145403,2381997394894572,给小刘留一口,https://www.douyin.com/user/MS4wLjABAAAAl45l9Ro0kLDVnu9PG43tdnn8tfQjCGpz0ruGdMqalaTi8Q5zAxUH6qGphaBkeYEh,#爱吃食物的女孩子 #创作者中心 #创作灵感 #自助餐 #三文鱼,1775635148,2026-04-08 15:59:08,20974,356,6354,1205,"['爱吃食物的女孩子', '创作者中心', '创作灵感', '自助餐', '三文鱼']",5,"{'height': 640, 'uri': 'tos-cn-p-0015c000-ce/ogp6FTpeeADWJLG9BZ9sJ9gg0L7eBrn6cQIgJo', 'url_list': ['https://p3-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/ogp6FTpeeADWJLG9BZ9sJ9gg0L7eBrn6cQIgJo~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=cysaA37VeUK4wFJKOUmurcq57u4%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427112443584C4BC07904B1B36817', 'https://p9-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/ogp6FTpeeADWJLG9BZ9sJ9gg0L7eBrn6cQIgJo~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=oE9qRdaFd6TvbTGjoiV4fyCgoDo%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427112443584C4BC07904B1B36817'], 'width': 360}",@给小刘留一口创作的原声,285634,448126,6259862,"哈喽大家好呀～
欢迎收看小刘的炫饭日常🥰
📭 3757528936@qq.com
🚫不要搬运🥹",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778468400&x-signature=ng901sc78pLcU2Uko3Nc6gyqB6o%3D&from=327834062,tos-cn-p-0015c000-ce/oYbIpJeI4grZT9oQ9gDJ7cAdsLgeL0BeG6GBFs,manual_url,exact,high,exact_video_id_match,True,7626294890775145403,2026-04-27 11:24:35.114182
7626305366351007011,https://www.douyin.com/video/7626305366351007011,732732988077836,甄不了,https://www.douyin.com/user/MS4wLjABAAAArDoGNwnuvZX60ZsFwzVbvHLeJQezVApn-zlFZpMOqpg,【深度解析｜第四期】芳若小课堂暗藏玄机，皇后华妃双管齐下，甄嬛发配碎玉轩#甄嬛传 #青年创作者成长计划,1775637593,2026-04-08 16:39:53,44711,568,3421,5032,"['甄嬛传', '青年创作者成长计划']",2,"{'height': 360, 'uri': 'tos-cn-p-0015/oQRWeHgIEvDA1C6FhbBwzpFI9QrA9ABrIOHMfn', 'url_list': ['https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oQRWeHgIEvDA1C6FhbBwzpFI9QrA9ABrIOHMfn~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=juef0noQT84hniYJjzqp5d5wddc%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427112453C3D3A80D0A3300601890', 'https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/oQRWeHgIEvDA1C6FhbBwzpFI9QrA9ABrIOHMfn~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=2w8IdW%2B4yyfyeBg7Kh0F%2BrO2obs%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427112453C3D3A80D0A3300601890'], 'width': 640}",@甄不了创作的原声,1719,174316,3373179,,1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778468400&x-signature=ng901sc78pLcU2Uko3Nc6gyqB6o%3D&from=327834062,tos-cn-i-dy/5a259c26689a4692a0f3cbf21e1490db,manual_url,exact,high,exact_video_id_match,True,7626305366351007011,2026-04-27 11:24:44.434601
7626324327146835250,https://www.douyin.com/video/7626324327146835250,3080195601075568,九月动漫社,https://www.douyin.com/user/MS4wLjABAAAA7EnYmk6vN3gPMFzaJVIM_YJOyjYSocwBism_lw3aKuyLR_1T-JPUGEPtbH-1iOhU,怪兽来地球整活到底有多搞笑？古维拉专门戏弄奥特曼？#奥特曼 #抖音充能计划,1775642009,2026-04-08 17:53:29,607,32,28,481,"['奥特曼', '抖音充能计划']",2,"{'height': 360, 'uri': 'tos-cn-p-0015/ownXIWeDAGIufAcVTJ6EeLZAWC0mfIyh2JWkSA', 'url_list': ['https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/ownXIWeDAGIufAcVTJ6EeLZAWC0mfIyh2JWkSA~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=COoW7wtZv9v3q8wkQ7TwTAPtQeY%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427112504B9A85909A5580F6A3C41', 'https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/ownXIWeDAGIufAcVTJ6EeLZAWC0mfIyh2JWkSA~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=i1PE5ZYoHa%2BgRGKsziZZ%2FG5VC6Q%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427112504B9A85909A5580F6A3C41'], 'width': 640}",@九月动漫社创作的原声,215436,34796,496332,"🔥定期更新特摄杂谈
🔥不定期更新动漫解说
🍀目标是开心 理想是快乐",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778468400&x-signature=ng901sc78pLcU2Uko3Nc6gyqB6o%3D&from=327834062,tos-cn-i-dy/1616b42a472c4096bba079bbba81c950,manual_url,exact,high,exact_video_id_match,True,7626324327146835250,2026-04-27 11:24:55.590379
7626345751894838580,https://www.douyin.com/video/7626345751894838580,2619507710113584,阿能（三角洲行动）,https://www.douyin.com/user/MS4wLjABAAAAkPHlwgJBqLwr51tReAjNDk07U4rM0SrQgWd-2QeyIuWEgxo_xckyM2ZNY11-rsKm,#三角洲行动#我要成为三角洲高手#三角洲最高游戏配置永远是固排#三角洲行动攻略#三角洲跑刀,1775647608,2026-04-08 19:26:48,3910,304,473,602,"['三角洲行动', '我要成为三角洲高手', '三角洲最高游戏配置永远是固排', '三角洲行动攻略', '三角洲跑刀']",5,"{'height': 360, 'uri': 'tos-cn-p-0015/o49vSAnkAfkIlBRp9jCFEip1IBYfoc8WYgDOAS', 'url_list': ['https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/o49vSAnkAfkIlBRp9jCFEip1IBYfoc8WYgDOAS~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=vIRyuqHOEvv02Ro2woS4tpPTrZA%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202604271125118BF71C4A573D7A5D34F3', 'https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/o49vSAnkAfkIlBRp9jCFEip1IBYfoc8WYgDOAS~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=Y2is6COdRqEb%2Ba377ogt5l9RNZY%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202604271125118BF71C4A573D7A5D34F3'], 'width': 640}",@阿能（三角洲行动）创作的原声,158467,170455,3150664,"靠谱猛男顶护售后无忧@白雨电竞 
商行@屯屯鼠的商行 
🤝三角洲抖音签约作者
👑商务合作➕Yico959，非本人备注来意
❤️加主页群交流",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778468400&x-signature=ng901sc78pLcU2Uko3Nc6gyqB6o%3D&from=327834062,tos-cn-i-dy/6eda3e15c305430e970bc4206b3dc39f,manual_url,exact,high,exact_video_id_match,True,7626345751894838580,2026-04-27 11:25:02.720323
7626381492997885210,https://www.douyin.com/video/7626381492997885210,7411813586904040508,生活侧影,https://www.douyin.com/user/MS4wLjABAAAA0XRcyVitKlLYGBByiV8tSLRjrv-MiZ6lLgS_K4QLTiDmgOp7OTLHo13NYWAZHO0C,#日剧母亲 #芦田爱菜 #松雪泰子 #母爱 #了不起的精讲团,1775903400,2026-04-11 18:30:00,199258,2260,44322,28676,"['日剧母亲', '芦田爱菜', '松雪泰子', '母爱', '了不起的精讲团']",5,"{'height': 360, 'uri': 'tos-cn-p-0015/oUal4KgPTEZvpjmpAmBeQsQsfEAmKBACgDl91F', 'url_list': ['https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/oUal4KgPTEZvpjmpAmBeQsQsfEAmKBACgDl91F~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=RsZdYhmysqVKKLfQhngtwATEdQc%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427112531DB41C359BFE1436AFB17', 'https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/oUal4KgPTEZvpjmpAmBeQsQsfEAmKBACgDl91F~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=ClhtmMkBXO66zfUPQ2xDTGk3QyM%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427112531DB41C359BFE1436AFB17'], 'width': 576}",泣き顔スマイル,2608,36331,1613062,"作品和生活，人与人间的关系，都可以很近。
—————",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778468400&x-signature=ng901sc78pLcU2Uko3Nc6gyqB6o%3D&from=327834062,tos-cn-i-dy/5ee8c164b8ea4cc5bf7f6c0563ad77ed,manual_url,exact,high,exact_video_id_match,True,7626381492997885210,2026-04-27 11:25:22.745247
7626584955816021274,https://www.douyin.com/video/7626584955816021274,3302551833293348,王师傅的日记,https://www.douyin.com/user/MS4wLjABAAAA-rcEoOipnf6aVc97pnn9Q_draZvWF3jmQ85FCRfUiDv9zmJVC5om943jKLyaqEVO,#退休直播在就业 #不用导航骑行 #vlog #骑行日记,1775702688,2026-04-09 10:44:48,33659,1601,2614,2135,"['退休直播在就业', '不用导航骑行', 'vlog', '骑行日记']",4,"{'height': 360, 'uri': 'tos-cn-p-0015/owIAXip2wBlrAVBdIPZ2qNCgibEZ918e3HfA9s', 'url_list': ['https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/owIAXip2wBlrAVBdIPZ2qNCgibEZ918e3HfA9s~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=w1qBNtWPB9RJtbvRvrqlJfsBxE0%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202604271125382BCB6E6995E8CBB11B9D', 'https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/owIAXip2wBlrAVBdIPZ2qNCgibEZ918e3HfA9s~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=GESM8jI3V1lPu27awi6WDDs1xOo%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202604271125382BCB6E6995E8CBB11B9D'], 'width': 640}",Stay with me（氛围beat）,2436,231129,4132763,这是我的日记：记录一个男人，如何将想法变成行动，用行动去重新认识生活。,1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778468400&x-signature=ng901sc78pLcU2Uko3Nc6gyqB6o%3D&from=327834062,tos-cn-i-dy/8196405173b8425faa26e7e642e8f1e9,manual_url,exact,high,exact_video_id_match,True,7626584955816021274,2026-04-27 11:25:29.547309
7626635262323346703,https://www.douyin.com/video/7626635262323346703,3205795685082046,不八卦会死星人,https://www.douyin.com/user/MS4wLjABAAAAFaAIn8-1c0ashYBW7nMPcq_XO4g66DyBeDXniBXgclSfzb2J_tLA-Q4q3HI3ZXxc,#曾舜晞 #田嘉瑞 #陈飞宇 #张凌赫 #影娱热点团,1775714402,2026-04-09 14:00:02,6044,1075,1083,479,"['曾舜晞', '田嘉瑞', '陈飞宇', '张凌赫', '影娱热点团']",5,"{'height': 360, 'uri': 'tos-cn-p-0015/ow03NFDl9AAWmIcDBXEIxABAQAfgGzcl1pfjAr', 'url_list': ['https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/ow03NFDl9AAWmIcDBXEIxABAQAfgGzcl1pfjAr~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=hMcgvYDmv1CklNUY2XPcsXc6E2A%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202604271125479A3BC2C781490771853F', 'https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/ow03NFDl9AAWmIcDBXEIxABAQAfgGzcl1pfjAr~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=%2FtRO7cx9ogz3kTzUTA1AUd5liTU%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202604271125479A3BC2C781490771853F'], 'width': 640}",曾舜晞帅脸门后是更帅的脸,308822,1867340,38588379,"我是娱乐八卦小妖精
合作：feng_116391592",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778468400&x-signature=ng901sc78pLcU2Uko3Nc6gyqB6o%3D&from=327834062,tos-cn-i-dy/104709ec81584e8098918188dc14a124,manual_url,exact,high,exact_video_id_match,True,7626635262323346703,2026-04-27 11:25:36.310965
7626684177663986971,https://www.douyin.com/video/7626684177663986971,99718787746,篮球上将,https://www.douyin.com/user/MS4wLjABAAAAo0FlpMDxWpvMRdFjN9uAiHawJqkKaXTbs1dTO9x9yN4,#科比 #詹姆斯 #安东尼 #美国男篮,1775725791,2026-04-09 17:09:51,13781,253,973,2592,"['科比', '詹姆斯', '安东尼', '美国男篮']",4,"{'height': 360, 'uri': 'tos-cn-p-0015/osAQPXaBi2dbH7A8UkrBdZwIpWqPXdihQIIOd', 'url_list': ['https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/osAQPXaBi2dbH7A8UkrBdZwIpWqPXdihQIIOd~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=bLyHv073rm8liO5bml7moyllsSc%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427112559878F105BE224C26A46C6', 'https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/osAQPXaBi2dbH7A8UkrBdZwIpWqPXdihQIIOd~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=7wO38cF6yLc0tBjSQQfUlJFK%2B6k%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427112559878F105BE224C26A46C6'], 'width': 640}",@篮球上将创作的原声,589,771707,4131366,合作：BSK24422（请备注）,1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778468400&x-signature=ng901sc78pLcU2Uko3Nc6gyqB6o%3D&from=327834062,tos-cn-i-dy/59d5b48c9cf54d2c9a0b4f8e0263de36,manual_url,exact,high,exact_video_id_match,True,7626684177663986971,2026-04-27 11:25:50.661264
7626700596619348401,https://www.douyin.com/video/7626700596619348401,59329163612,行走世界的北京老刘,https://www.douyin.com/user/MS4wLjABAAAA97AA86nZDQZH9Eb2hfQOA7UwFI8Fh5q-e047IQO7IIc,在这里躺平几天，慢节奏享受碧海蓝天#海岛旅行 #马尔代夫 #图杜岛,1775729609,2026-04-09 18:13:29,1545,79,89,222,"['海岛旅行', '马尔代夫', '图杜岛']",3,"{'height': 360, 'uri': 'tos-cn-p-0015c000-ce/oUuYw1DDaQpvFG2qpnfB9voO7iHe93AmAEEADQ', 'url_list': ['https://p3-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/oUuYw1DDaQpvFG2qpnfB9voO7iHe93AmAEEADQ~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=zHz%2F9Q5HeWQrJZpTbIP9sDD5EK8%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202604271126088D5A21F319E24473A570', 'https://p9-pc-sign.douyinpic.com/tos-cn-p-0015c000-ce/oUuYw1DDaQpvFG2qpnfB9voO7iHe93AmAEEADQ~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=tMLozEsKnt2UL4R0Z27%2F5QODLPw%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=202604271126088D5A21F319E24473A570'], 'width': 640}",@行走世界的北京老刘创作的原声,651,1363779,10101045,走过世界一百国，不穷游享受人生。余生继续享受环游世界，看美景尝美食,1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778468400&x-signature=ng901sc78pLcU2Uko3Nc6gyqB6o%3D&from=327834062,tos-cn-p-0015c000-ce/oM6me30vDQW8AuiqA2FHnU9oHBf2pJEQEEwYA1,manual_url,exact,high,exact_video_id_match,True,7626700596619348401,2026-04-27 11:25:58.697419
7627061029150805302,https://www.douyin.com/video/7627061029150805302,3109036737170028,泡芙说剧,https://www.douyin.com/user/MS4wLjABAAAAap989KG6g5JMzFsgz9GL-IxOqUj1RLeTpJ57LF9BEeZVfMU-_C6RCZsb9jQeZRGd,是一部底层创业者的逆袭史诗，更是一场关于尊严与幸福的修行。 #大江大河  #好剧推荐,1775813533,2026-04-10 17:32:13,43032,1000,2569,8003,"['大江大河', '好剧推荐']",2,"{'height': 360, 'uri': 'tos-cn-p-0015/o0ABTbXsxBMeBFKAGBZA8HQBTGAW7fABa4eYHC', 'url_list': ['https://p3-pc-sign.douyinpic.com/tos-cn-p-0015/o0ABTbXsxBMeBFKAGBZA8HQBTGAW7fABa4eYHC~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=PMtJvfgOB4NLpIhkduNhAbpVJEw%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427112625888A0304219C0B5E9C7D', 'https://p9-pc-sign.douyinpic.com/tos-cn-p-0015/o0ABTbXsxBMeBFKAGBZA8HQBTGAW7fABa4eYHC~tplv-dy-360p.jpeg?lk3s=138a59ce&x-expires=1778468400&x-signature=8Oi3q4O5HX%2BlfSATPpDqb4ZldkI%3D&from=327834062&s=PackSourceEnum_AWEME_DETAIL&se=false&sc=origin_cover&biz_tag=pcweb_cover&l=20260427112625888A0304219C0B5E9C7D'], 'width': 639}",@泡芙说剧创作的原声,1798,1027719,14109969,"✅本人配音   克隆必究
✅解说仅代表个人观点
✅已签独家   搬运必究",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1778468400&x-signature=ng901sc78pLcU2Uko3Nc6gyqB6o%3D&from=327834062,tos-cn-i-dy/4d0f0f7f93204187aa8b96c91bb59595,manual_url,exact,high,exact_video_id_match,True,7627061029150805302,2026-04-27 11:26:07.930278
