video_id,page_url,author_id,nickname,author_page_url,desc_text,create_time,publish_time_std,digg_count,collect_count,hashtag_list,hashtag_count,duration_ms,follower_count,total_favorited,signature,author_verification_type,cover_url_list,sec_item_id,group_id,comment_gid,share_url,caption,desc,preview_title,item_title,aweme_type,media_type,region,is_top,is_ads,is_life_item,original,play_count,recommend_count,admire_count,comment_count,share_count,sec_uid,unique_id,short_id,custom_verify,enterprise_verify_reason,music_id,music_title,music_author,music_duration,music_owner_id,music_owner_nickname,is_original_sound,cover_uri,origin_cover_uri,dynamic_cover_uri,origin_cover_width,origin_cover_height,dynamic_cover_width,dynamic_cover_height,video_width,video_height,origin_cover_url_list,dynamic_cover_url_list,source_entry,match_type,confidence,selected_reason,is_primary_match,matched_object_id,crawl_time
7624873382114282803,https://www.douyin.com/video/7624873382114282803,64200561109,青樱格格,https://www.douyin.com/user/MS4wLjABAAAA3OvdXARr3PYnYXJehjRq4Gcr6fjEOzfNHM9YYryPSUQ,她又是如何蜕变攻略豪门的？#深度解析 #许我耀眼 #赵露思 #青年创作者成长计划,1775304185,2026-04-04 20:03:05,37904,2256,"['深度解析', '许我耀眼', '赵露思', '青年创作者成长计划']",4,556,216264,6685418,"真人配音，禁止克隆
诚招文案写手，投稿
买号勿扰，此号不出谢谢🙏",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779350400&x-signature=3fDDx7TUB5QQrVnhkgNoE6EbsLc%3D&from=327834062,MS4wLjAAAAAAqbPK2PPezC82sERX69nHp4526lHs4T-6wMsOTeSzmtbm-B-7Zn-LxmYY9j1benyE,7624873382114282803,7624873382114282803,,她又是如何蜕变攻略豪门的？#深度解析 #许我耀眼 #赵露思 #青年创作者成长计划,引言,深度解析许妍送顶级羊绒围巾给豪豪门婆婆，得到的是嘲笑与羞辱 她又是如何蜕变攻略豪门的？#深度解析 #许我耀眼 #赵露思 #青年创作者成长计划,深度解析许妍送顶级羊绒围巾给豪豪门婆婆，得到的是嘲笑与羞辱,0,4,,0,False,False,0,0,406,0,279,1199,MS4wLjABAAAA3OvdXARr3PYnYXJehjRq4Gcr6fjEOzfNHM9YYryPSUQ,,91119564,,,7624873530749078315,@青樱格格创作的原声,青樱格格,556,64200561109,青樱格格,False,image-cut-tos-priv/ad730a96f11eacac83c9124e244cc3f2,tos-cn-p-0015/okTkg0Y0nMAfeTz9lfXfC2nHNDwAqEOQg78bDQ,tos-cn-i-dy/dec43ec82c1f423690faf22813d329d2,640,360,720,720,720,720,tos-cn-p-0015/okTkg0Y0nMAfeTz9lfXfC2nHNDwAqEOQg78bDQ,tos-cn-i-dy/dec43ec82c1f423690faf22813d329d2,manual_url,exact,high,exact_video_id_match,True,7624873382114282803,2026-05-07 16:53:47.359241
7624990104373376421,https://www.douyin.com/video/7624990104373376421,4000489808613520,听舟日记,https://www.douyin.com/user/MS4wLjABAAAA946rEVrbWuHGzNaSEucJ5OXTePx9182erGrjjkLAz0u33MwTWzzqmxSsTlig6whJ,匠心制作9h以上的一期…#抽象#高中生#校园#日常vlog#青年创作者成长计划,1775377800,2026-04-05 16:30:00,26945,2917,"['抽象', '高中生', '校园', '日常vlog', '青年创作者成长计划', '2026高考', '抖音精选高考应援联盟']",7,303567,311444,6000019,"📝09年ENTJ爱玩抽象
啊咧啊咧，这么优秀的你都关注我了！？
每天都要开心地进步🥇📚@听舟日记（小号版） 
合作👉Candy090703(🫧非本人
❗️内容封面拒仿哦无团队 拍着玩给未来的自己看💍",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779350400&x-signature=3fDDx7TUB5QQrVnhkgNoE6EbsLc%3D&from=327834062,MS4wLjAAAAAAFU1bg2TFQhzjD4yYtayIXUlSSdKAJYE48ixhgCEx4z3Efb_2lKMGi4Zxq2LPM4hg,7624990104373376421,7624990104373376421,,匠心制作9h以上的一期…#抽象#高中生#校园#日常vlog#青年创作者成长计划,09高中生上学vlog 今天学校义卖！ 匠心制作9h以上的一期…#抽象#高中生#校园#日常vlog#青年创作者成长计划 #2026高考 #抖音精选高考应援联盟,09高中生上学vlog 今天学校义卖！ 匠心制作9h以上的一期…#抽象#高中生#校园#日常vlog#青年创作者成长计划 #2026高考 #抖音精选高考应援联盟,09高中生上学vlog 今天学校义卖！,0,4,CN,0,False,False,0,0,1012,0,470,817,MS4wLjABAAAA946rEVrbWuHGzNaSEucJ5OXTePx9182erGrjjkLAz0u33MwTWzzqmxSsTlig6whJ,40380147589,40380147589,,,7624989924013411081,@听舟日记创作的原声,听舟日记,303,4000489808613520,听舟日记,False,image-cut-tos-priv/9301b6a9fe105b16eefdad7b46ae1655,tos-cn-p-0015c000-ce/osqHLfiBe61WZ4CeAGEHAyiAee00eiDOfGBwebe,tos-cn-i-0813c000-ce/oQvBiEmGLA5AhDQREAABif4Nea6U0IAUDERewE,360,640,720,720,720,720,tos-cn-p-0015c000-ce/osqHLfiBe61WZ4CeAGEHAyiAee00eiDOfGBwebe,tos-cn-i-0813c000-ce/oQvBiEmGLA5AhDQREAABif4Nea6U0IAUDERewE,manual_url,exact,high,exact_video_id_match,True,7624990104373376421,2026-05-07 16:54:08.598872
7625140333864586559,https://www.douyin.com/video/7625140333864586559,96492518134,小岳来了24,https://www.douyin.com/user/MS4wLjABAAAAGEing_IBAy7lBfUhiMBq7BoqqdE-FMaL_GSCOKEXBz0,#沪漂生活 #打工人日常 #山姆超市 #出租屋美食 #打工人的小幸福,1775389800,2026-04-05 19:50:00,12454,1555,"['沪漂生活', '打工人日常', '山姆超市', '出租屋美食', '打工人的小幸福']",5,833,175281,989378,好好生活，来日方长,1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779350400&x-signature=3fDDx7TUB5QQrVnhkgNoE6EbsLc%3D&from=327834062,MS4wLjAAAAAAg4CI-vNt5Gz9h29cXAZsYdZkR-443SMy1YJXpb8YaERqUanRCwNHWZyOr4I8fYcY,7625140333864586559,7625140333864586559,,#沪漂生活 #打工人日常 #山姆超市 #出租屋美食 #打工人的小幸福,引言,花238块逛吃山姆，回出租屋在整一顿无敌大餐快乐直接拉满 #沪漂生活 #打工人日常 #山姆超市 #出租屋美食 #打工人的小幸福,花238块逛吃山姆，回出租屋在整一顿无敌大餐快乐直接拉满,0,4,,0,False,False,0,0,203,0,295,1803,MS4wLjABAAAAGEing_IBAy7lBfUhiMBq7BoqqdE-FMaL_GSCOKEXBz0,,699835477,,,7625140525426854666,@小岳来了24创作的原声,小岳来了24,833,96492518134,小岳来了24,False,image-cut-tos-priv/b0d49966800469a8467178f75922a1d2,tos-cn-p-0015/oQEvaZnPUIHIQsid1gPiPwIURu6B6AwiBAI8b,tos-cn-i-dy/7cbbf492ced6412da2f1786cc03e55b1,640,360,720,720,720,720,tos-cn-p-0015/oQEvaZnPUIHIQsid1gPiPwIURu6B6AwiBAI8b,tos-cn-i-dy/7cbbf492ced6412da2f1786cc03e55b1,manual_url,exact,high,exact_video_id_match,True,7625140333864586559,2026-05-07 16:54:17.741457
7625266759122124394,https://www.douyin.com/video/7625266759122124394,585f29e0-4ad6-c986-e935-35f1cd182ae9,我的,https://www.douyin.com/user/self?from_nav=1,,1778144041101,2026-05-07 16:54:01.101,,,[],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,318,,,manual_url,none,low,,False,,2026-05-07 16:54:20.610778
7625382302234791183,https://www.douyin.com/video/7625382302234791183,3595870785247504,深度观察,https://www.douyin.com/user/MS4wLjABAAAAo9PDq6tbALV_T0ziW0MWEYTeazfilBsi-p-8KLQQwzFqnmZl4ENJEMcEWf8x4akA,#史前生物 #古生物 #生物科普知识 #菊石 #邓氏鱼,1775422722,2026-04-06 04:58:42,55348,16957,"['史前生物', '古生物', '生物科普知识', '菊石', '邓氏鱼']",5,2555,20832,155822,"当你多看科普的时候
你会发现这个世界非常有趣",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779350400&x-signature=3fDDx7TUB5QQrVnhkgNoE6EbsLc%3D&from=327834062,MS4wLjAAAAAAauDQK7Qsxet7Qmzgd6VSs5K2vzJENy0zL3Gu8GrPmQd4ht7QJQnXe0WdD4xXgnYa,7619354584535829801,7625382302234791183,,#史前生物 #古生物 #生物科普知识 #菊石 #邓氏鱼,引言,半小时看完史前海洋统治者，死因竟然都是因为自己进化得太完美？ #史前生物 #古生物 #生物科普知识 #菊石 #邓氏鱼,半小时看完史前海洋统治者，死因竟然都是因为自己进化得太完美？,0,4,,0,False,False,0,0,3552,0,1139,3326,MS4wLjABAAAAo9PDq6tbALV_T0ziW0MWEYTeazfilBsi-p-8KLQQwzFqnmZl4ENJEMcEWf8x4akA,Lege77077,91508822889,,,7625383049811135275,@深度观察创作的原声,深度观察,2555,3595870785247504,深度观察,False,image-cut-tos-priv/3be4c99d3a792053e7a5f8dd62d60f4e,tos-cn-p-0015/oELsOLC7EGTtpEBSNAVKAeJRgeBPyGBIzeg3YF,tos-cn-i-dy/2a24540a33294e9bb878d5822eeef64c,640,360,720,720,720,720,tos-cn-p-0015/oELsOLC7EGTtpEBSNAVKAeJRgeBPyGBIzeg3YF,tos-cn-i-dy/2a24540a33294e9bb878d5822eeef64c,manual_url,exact,high,exact_video_id_match,True,7625382302234791183,2026-05-07 16:54:22.856843
7625492021486144777,https://www.douyin.com/video/7625492021486144777,585f29e0-4ad6-c986-e935-35f1cd182ae9,我的,https://www.douyin.com/user/self?from_nav=1,- 抖音电商直播间带货榜是根据真实数据进行排名的直播间排行榜，希望帮助消费者通过榜单找到正在直播的好商品，让选择更简单。直播间排名越靠前曝光机会越大。,1778144041101,2026-05-07 16:54:01.101,,,[],0,,,,,,,,,,,,榜单按照加入粉丝团、新增粉丝、送礼等互动行为综合排序，榜单值越高排名越靠前。,,,,,,,,,,,,,,,,,,,,,直播间带货榜,,,,,,,,,,,,,300,318,,,manual_url,none,low,,False,,2026-05-07 16:54:31.709219
7625531481825330537,https://www.douyin.com/video/7625531481825330537,585f29e0-4ad6-c986-e935-35f1cd182ae9,我的,https://www.douyin.com/user/self?from_nav=1,- 抖音电商直播间带货榜是根据真实数据进行排名的直播间排行榜，希望帮助消费者通过榜单找到正在直播的好商品，让选择更简单。直播间排名越靠前曝光机会越大。,1778144041101,2026-05-07 16:54:01.101,,,[],0,,,,,,,,,,,,榜单按照加入粉丝团、新增粉丝、送礼等互动行为综合排序，榜单值越高排名越靠前。,,,,,,,,,,,,,,,,,,,,,直播间带货榜,,,,,,,,,,,,,300,318,,,manual_url,none,low,,False,,2026-05-07 16:54:34.071901
7625546845988749440,https://www.douyin.com/video/7625546845988749440,633793014136968,花花吃不饱,https://www.douyin.com/user/MS4wLjABAAAAkySGeRhujfuAo8b3qEjivuQQuDb30yDBlqvrvhG6iYU,#这一碗好过瘾 #曹氏鸭脖,1775460981,2026-04-06 15:36:21,4394,276,"['这一碗好过瘾', '曹氏鸭脖']",2,204056,393798,5882334,"不是大胃王，只是面食狂，超级爱吃泡面和火鸡面。
竖屏视频更新在此@花花的饲养员 
自吃美食 👇🏻橱窗可以逛逛哦
⭐️Fhh-1115",1,https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779350400&x-signature=3fDDx7TUB5QQrVnhkgNoE6EbsLc%3D&from=327834062,MS4wLjAAAAAA0nsU-LbA5HdaZo4uC1PNoakr5_jt3RjdmdPiJyp6hD7706HcUemh9_KiCounKx8b,7625546845988749440,7625546845988749440,,#这一碗好过瘾 #曹氏鸭脖,曹氏鸭脖 #这一碗好过瘾 #曹氏鸭脖,曹氏鸭脖 #这一碗好过瘾 #曹氏鸭脖,曹氏鸭脖,0,4,CN,0,False,False,0,0,42,0,129,2417,MS4wLjABAAAAkySGeRhujfuAo8b3qEjivuQQuDb30yDBlqvrvhG6iYU,61210397206,61210397206,,,7625546760974388009,@花花吃不饱创作的原声,花花吃不饱,204,633793014136968,花花吃不饱,False,image-cut-tos-priv/00c63d9c3aa570ce9b586b1f5d5de7fa,tos-cn-p-0015/oIOegmiHAGIeaAS34xYIeLOxfEQVfgs5twmlnG,tos-cn-p-0015/o0xBeEcDAR4CSPtFf4T7BEA4Q8m2PpQVsf32tE,640,360,720,720,720,720,tos-cn-p-0015/oIOegmiHAGIeaAS34xYIeLOxfEQVfgs5twmlnG,tos-cn-p-0015/o0xBeEcDAR4CSPtFf4T7BEA4Q8m2PpQVsf32tE,manual_url,exact,high,exact_video_id_match,True,7625546845988749440,2026-05-07 16:54:36.378037
7625929057691078053,https://www.douyin.com/video/7625929057691078053,585f29e0-4ad6-c986-e935-35f1cd182ae9,我的,https://www.douyin.com/user/self?from_nav=1,- 抖音电商直播间带货榜是根据真实数据进行排名的直播间排行榜，希望帮助消费者通过榜单找到正在直播的好商品，让选择更简单。直播间排名越靠前曝光机会越大。,1778144041101,2026-05-07 16:54:01.101,,,[],0,,,,,,,,,,,,榜单按照加入粉丝团、新增粉丝、送礼等互动行为综合排序，榜单值越高排名越靠前。,,,,,,,,,,,,,,,,,,,,,直播间带货榜,,,,,,,,,,,,,300,318,,,manual_url,none,low,,False,,2026-05-07 16:54:43.967214
7625931818142878995,https://www.douyin.com/video/7625931818142878995,585f29e0-4ad6-c986-e935-35f1cd182ae9,我的,https://www.douyin.com/user/self?from_nav=1,- 抖音电商直播间带货榜是根据真实数据进行排名的直播间排行榜，希望帮助消费者通过榜单找到正在直播的好商品，让选择更简单。直播间排名越靠前曝光机会越大。,1778144041101,2026-05-07 16:54:01.101,,,[],0,60000,,,,,,,7635600757953369359,,https://www.iesdouyin.com/share/billboard/?id=0,,榜单按照加入粉丝团、新增粉丝、送礼等互动行为综合排序，榜单值越高排名越靠前。,,,,,,,,,,,,,,,,,,,,,直播间带货榜,,,,,,,,,,,,,300,318,https://lf-douyin-pc-web.douyinstatic.com/obj/douyin-pc-web/ies/douyin_web/media/jxWeakBtnBg.4825674cf3b03409.png,,manual_url,exact,high,exact_video_id_match,True,7625931818142878995,2026-05-07 16:54:46.894586
