author_id,crawl_time,author_user_id,sec_uid,unique_id,short_id,nickname,signature,follower_count,total_favorited,favoriting_count,following_count,verification_type,custom_verify,enterprise_verify_reason,avatar_thumb_url_list,cover_url_list,author_status,author_secret,author_prevent_download
f28b3db5-8a98-ee6b-09c6-4b5453f0e475,2026-05-07 23:03:22.572900,,,,,我的,,,,,,,,,,,,,
f28b3db5-8a98-ee6b-09c6-4b5453f0e475,2026-05-07 23:03:29.145391,,,,,我的,,,,,,,,,,,,,
59639995221,2026-05-07 23:03:33.154619,,MS4wLjABAAAA6Y_2dEfQL7RUr6515qVJXINmruMWlL99pxhdMVjJfqs,,713207958,李永乐老师,"2002-2006北京大学物理系本科
2006-2009清华大学电子工程系硕士
2009-2025北京市重点中学教师
数百名学生考入清华北大，数名学生获得奥赛金牌
国际奥赛金牌教练，2021年北京榜样
知名科普作家，著作销售百万册
知名科普视频创作者，制作科普视频1000余期
公益课程400余期，公益课程在@李永乐和他的同事们",16916990,45044034,,,1,,,,"[""https://p9-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779375600&x-signature=qP8t2iibbXaLQM%2Blb2l5WSGbZfQ%3D&from=327834062""]",,,
3338538583337303,2026-05-07 23:03:35.537851,,MS4wLjABAAAAnCL0s3OyVIGzAsMV4qWkZTqxYj1UCQe7hVojud78d5K66SuH_eDHD0vybaOBM1-W,ColaCatVision,30516788943,可乐猫视界,新时代数字世界构建,126,96,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779375600&x-signature=nuGKtQ%2BAdu%2F9TCvLqkoJqTaGX0g%3D&from=327834062""]",,,
f28b3db5-8a98-ee6b-09c6-4b5453f0e475,2026-05-07 23:03:43.260201,,,,,我的,,,,,,,,,,,,,
f28b3db5-8a98-ee6b-09c6-4b5453f0e475,2026-05-07 23:03:46.418958,,,,,我的,,,,,,,,,,,,,
f28b3db5-8a98-ee6b-09c6-4b5453f0e475,2026-05-07 23:03:48.574087,,,,,我的,,,,,,,,,,,,,
f28b3db5-8a98-ee6b-09c6-4b5453f0e475,2026-05-07 23:03:50.949393,,,,,我的,,,,,,,,,,,,,
102334023579,2026-05-07 23:03:52.965719,,MS4wLjABAAAA0p2KVQFjTJBJQXglI8tc6OOt4i9O-j9Bd7GMki9NWo8,PKU_1898,1301066950,北京大学,爱国 进步 民主 科学,10257857,75308887,,,1,,北京大学官方账号,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779375600&x-signature=nuGKtQ%2BAdu%2F9TCvLqkoJqTaGX0g%3D&from=327834062""]",,,
93117380677,2026-05-07 23:04:01.645298,,MS4wLjABAAAAicsNAhJTgKzBPGrsbTJAEgIlWVmkh_bgM10Gip5yfBo,34155032840,34155032840,上海交大张伟楠,"上海交通大学计算机系教授
研究强化学习、智能体技术和具身智能",21079,44935,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779375600&x-signature=nuGKtQ%2BAdu%2F9TCvLqkoJqTaGX0g%3D&from=327834062""]",,,
110107418620,2026-05-07 23:04:12.940116,,MS4wLjABAAAA617Bq6DLE1WCfPUMbsBqOPnbdrINBh3qTkV4G_MQpz4,,1940613415,胡浩基老师,"浙江大学信息与电子工程学院副教授
毕业于清华大学电子工程系（学士），英国南安普敦大学（博士）
从事深度学习的理论与应用，计算机视觉，模型压缩与加速，医学图像处理等领域的研究",6867,11988,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779375600&x-signature=nuGKtQ%2BAdu%2F9TCvLqkoJqTaGX0g%3D&from=327834062""]",,,
2291801069987693,2026-05-07 23:04:18.827020,,MS4wLjABAAAA8q_sdB6b2rTnA6HCynzKqBiUTOJzsgyq3OjofKAXjV0pe02cUKTwFs-icMPhB7Zv,StanfordOnline,96848714442,国际青年公开课,"Wechat:StanfordOnline
为全球学习者提供广泛、前沿的在线课程",20287,36274,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779375600&x-signature=nuGKtQ%2BAdu%2F9TCvLqkoJqTaGX0g%3D&from=327834062""]",,,
111569815525,2026-05-07 23:04:23.515772,,MS4wLjABAAAAxLMTn8Yk7DtTlBgrWx3KNHBgQ3PW4PXKOF7fkBUavPs,,2124718576,上海超级线索人工智能科技有限公司,带娃一步一步学数学，娃叫张三,206799,501312,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779375600&x-signature=nuGKtQ%2BAdu%2F9TCvLqkoJqTaGX0g%3D&from=327834062""]",,,
66342716264,2026-05-07 23:04:33.492655,,MS4wLjABAAAA7wXCKtOg0r5jU9WUoezi2DouGXIaGT8NEhzEVPNDSMw,,361493046,氵木木与王木木,分享最优质的学习资源，传播最优秀的公开课程,1085,1312,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779375600&x-signature=nuGKtQ%2BAdu%2F9TCvLqkoJqTaGX0g%3D&from=327834062""]",,,
82476269602,2026-05-07 23:04:41.404109,,MS4wLjABAAAAeIYhAqiIQDjmPBdHJxf66teaS02QSmx0yUSL49JnX7k,,1076801118,孙叔敖,"👨：智能体讲师，1万+人智能体社群主理人
🧠：AI降临派！聚焦AI Agent！专注AI提效！
🏠：交流AI Agent 智能体 请进左下方公开群
💼：学习  定制  合作  请➕v：snailhuyang",36861,182136,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779375600&x-signature=nuGKtQ%2BAdu%2F9TCvLqkoJqTaGX0g%3D&from=327834062""]",,,
97963912656,2026-05-07 23:04:49.895573,,MS4wLjABAAAAsApACXI9Twh8WF6wby5FosAE2Xiz_DGyW9cfeapG680,zju1897,895821664,浙江大学,"求是 创新
在这里记录不一样的浙大",2292582,44103954,,,1,,浙江大学官方账号,,"[""https://p9-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779375600&x-signature=qP8t2iibbXaLQM%2Blb2l5WSGbZfQ%3D&from=327834062""]",,,
3157397667324584,2026-05-07 23:04:57.292216,,MS4wLjABAAAA6W6jZoRkRkPOa4x-0W8WyLZxUnS0uYgf42CajMf1y1vP0gWa50O843vRr4FicL8p,iamlijunmo,3492499669,李君陌,"专注于 AI Agent 业务落地实战
咨询养虾养马的相关落地问题
可+：iamlijunmo",8412,23767,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779375600&x-signature=nuGKtQ%2BAdu%2F9TCvLqkoJqTaGX0g%3D&from=327834062""]",,,
2207423758342172,2026-05-07 23:05:00.254069,,MS4wLjABAAAAGd-TXIXP0b79tWH9T3bruB5Sv8Y2E4cxIBr69EsN8YR11-NYnBoCGye-x5YTNBR-,baiduAICloud,3744936191,百度智能云,云智一体，深入产业,1122643,3982876,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779375600&x-signature=nuGKtQ%2BAdu%2F9TCvLqkoJqTaGX0g%3D&from=327834062""]",,,
97113498102,2026-05-07 23:05:07.672528,,MS4wLjABAAAA4dM0yEiSTe2TwBZFeqJR9HbPfdfsTT8cE6p5QQmx4oY,QQ308561313,2310994819,鲍,"求是 创新
在这里记录不一样的浙大",2292581,44103955,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779375600&x-signature=nuGKtQ%2BAdu%2F9TCvLqkoJqTaGX0g%3D&from=327834062""]",,,
3869901305159384,2026-05-07 23:05:15.731913,,MS4wLjABAAAAFHupc17sHy53IFveDRLircD2oebIZ1lY1xVjyqwsj3ILx1e2FlfMTtltNd8q7XCp,55600015851,55600015851,Super Winnie,Al工具研发中｜热辣理工女💃,24424,94173,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779375600&x-signature=nuGKtQ%2BAdu%2F9TCvLqkoJqTaGX0g%3D&from=327834062""]",,,
7499763308766807099,2026-05-07 23:05:19.982149,,MS4wLjABAAAAVbD6FrA3AsI7JKR2tz51woVzhSXZ7kd96mp-OcOn5_44Pe4jtoGInt15OudbAczo,72803340839,72803340839,迪哥带你学AI算法,"🌟我是真的想教会你AI算法！
🧎求你学点吧，真的是好东西来的！
✋全网同名，🉑Free或取孜料在@科研论文程助理",4102,10455,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779375600&x-signature=nuGKtQ%2BAdu%2F9TCvLqkoJqTaGX0g%3D&from=327834062""]",,,
2410605723791054,2026-05-07 23:05:26.627948,,MS4wLjABAAAAOcPp5WgDRSX9KaiwY8qt0rO0u1CENqZUDMQ40cSRstPoPNYobtpoQuNgkjolS4rX,OnefrogAI,63169023118,一蛙AI,大模型做题家,34455,143105,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779375600&x-signature=nuGKtQ%2BAdu%2F9TCvLqkoJqTaGX0g%3D&from=327834062""]",,,
2931726622135948,2026-05-07 23:05:36.800829,,MS4wLjABAAAAwbbVuf1W2DdgRe0xCa0oxg1ZIHbzuiTzyjq3NcOVgBuu6qIidYlMYqbL3ZFY2swu,32571643812,32571643812,秋芝2046,"AI很单纯，复杂的是人～
后期｜文案｜产品 欢迎投递简历 : join@qiuzhi2046.com
商务合作｜aiboole（注明来意 非本人）",1176916,6467981,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779375600&x-signature=nuGKtQ%2BAdu%2F9TCvLqkoJqTaGX0g%3D&from=327834062""]",,,
ba3359f9-9dfe-a8c1-a447-ef64d6d66bf6,2026-05-07 23:05:46.694792,,,,,我的,,,,,,,,,,,,,
3472701123732212,2026-05-07 23:05:51.272689,,MS4wLjABAAAAG90TDEPFsyT4FHFFkA5M-gcsAD3TAYurbpDTztv6NfRp_JepWitApGeq0v_N95bc,36028208789,36028208789,水七讲大模型,"👉机器学习 | 大模型 | 论文| 竞赛
🔥帮助大家不给职业留遗憾",25542,136214,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779375600&x-signature=nuGKtQ%2BAdu%2F9TCvLqkoJqTaGX0g%3D&from=327834062""]",,,
1512581882719389,2026-05-07 23:05:58.599117,,MS4wLjABAAAAB45K7zcot4O5wCEX_pRI1JnnD-O4wfQmTBJXwM9jJSfKkoX3UW2b5_t-Eh-7srJt,cangjiecode,4011044935,仓颉编程语言,高性能 强安全 跨平台 智能化,28194,39076,,,1,,华为技术有限公司,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779375600&x-signature=nuGKtQ%2BAdu%2F9TCvLqkoJqTaGX0g%3D&from=327834062""]",,,
7499763308766807099,2026-05-07 23:06:06.789916,,MS4wLjABAAAAVbD6FrA3AsI7JKR2tz51woVzhSXZ7kd96mp-OcOn5_44Pe4jtoGInt15OudbAczo,72803340839,72803340839,迪哥带你学AI算法,"🌟我是真的想教会你AI算法！
🧎求你学点吧，真的是好东西来的！
✋全网同名，🉑Free或取孜料在@科研论文程助理",4102,10455,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779375600&x-signature=nuGKtQ%2BAdu%2F9TCvLqkoJqTaGX0g%3D&from=327834062""]",,,
3432020902417799,2026-05-07 23:06:10.914762,,MS4wLjABAAAAFnCEG0QqaQuXrRMl_ySmIeIQF7q-vbaA3ToOEO0AihK23tHqV77A_99-hsegSv2o,21416030431,21416030431,老鱼讲AI,"六年大厂开发/专注AI Agent/coze教学
致力于全民AI技能提升 做人人都能学会的教程
超级个体践行者 米核AI学院合伙人
交流学习 进下方粉丝群⬇️⬇️⬇️",8092,30333,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779375600&x-signature=nuGKtQ%2BAdu%2F9TCvLqkoJqTaGX0g%3D&from=327834062""]",,,
ba3359f9-9dfe-a8c1-a447-ef64d6d66bf6,2026-05-07 23:06:14.129194,,,,,我的,,,,,,,,,,,,,
747323848917437,2026-05-07 23:06:16.661283,,MS4wLjABAAAAzyPooiuJH3y5Vq7hbszMVtldCebUpKFz6e0HVUcwh9A,StanfordRobotics,3805324549,斯坦福机器人庞博士Leo,"美国斯坦福（史丹福）大学计算机、机械工程博士，SPIE Fellow（院士），硅谷连续创业者（一家纳斯达克，一家被收购），半导体光刻专家。MYNT AI小觅智能，史丹福机器人创始人CEO。中科大本硕，师从伍小平院士。
内容：硅谷高科技、黑科技、AI人工智能、机器人、3D视觉、双目、SLAM、半导体和芯片新闻和解读，创业心得，滑雪和VLOG
爱好：跑步，滑雪，羽毛球
全网170万+粉丝",647681,3712408,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779375600&x-signature=nuGKtQ%2BAdu%2F9TCvLqkoJqTaGX0g%3D&from=327834062""]",,,
3769547221107655,2026-05-07 23:06:27.277775,,MS4wLjABAAAA1568juLBypuRtnAiCBgKBzooLpfBYH6nDUWz_m7R8j6ZRpvnG8OqdqzBEsweCqcu,62660064949,62660064949,AI绘画-SD-ComfyUI-分享,"AI绘画【提示词】【An装包】【模型插件】。
可直接滴滴我。
完全免F。一定会发。
自取看他作品：@AI分享（真无偿）",115390,420718,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779375600&x-signature=nuGKtQ%2BAdu%2F9TCvLqkoJqTaGX0g%3D&from=327834062""]",,,
6f3f800f-83ef-fbc1-ef88-35f75512b9c3,2026-05-07 23:06:32.883115,,,,,我的,,,,,,,,,,,,,
7411852413869671481,2026-05-07 23:06:35.442828,,MS4wLjABAAAA4MbaI7dCSSup9TNRfhmUcDkDzKBhZaogLgvOZ8q-FUrHapV264LIpdzuydoH_gu2,91736528920,91736528920,AI智库,专注分享体系化的AI大模型课程，从入门到精通。,6812,8595,,,1,,,,"[""https://p9-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779375600&x-signature=qP8t2iibbXaLQM%2Blb2l5WSGbZfQ%3D&from=327834062""]",,,
7542343451725448249,2026-05-07 23:06:43.306743,,MS4wLjABAAAATs5zi2yhrFQnjw9_hnEI09oY0wtu08GXQCyYVuV91F8QDZfpJv6BhBhiAiEAHvxh,85540271087,85540271087,AI大模型教程,AI赋能一切，先从赋能你开始！关注我，一起进阶。,1440,2063,,,1,,,,"[""https://p3-pc-sign.douyinpic.com/obj/c8510002be9a3a61aad2?lk3s=138a59ce&x-expires=1779375600&x-signature=nuGKtQ%2BAdu%2F9TCvLqkoJqTaGX0g%3D&from=327834062""]",,,
